"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.021912936243314,0.0296112437366789
75.03,0.0231458754078501,0.032729028983723
75.06,0.0247976936456421,0.0371089206331601
75.09,0.0270624274925391,0.0434977599129792
75.12,0.0302636432479003,0.0532800969409777
75.15,0.0349769067542877,0.0692381286720033
75.18,0.042317080900536,0.0975345862330144
75.21,0.0547129998345657,0.153351255929222
75.24,0.0783785761713295,0.275696804947576
75.27,0.131263618333355,0.513223291578957
75.3,0.252003878223537,0.573373619602081
75.33,0.537515949147128,0.352582101749547
75.36,0.73199213314966,0.212860442816262
75.39,0.327973513733341,0.112376246333438
75.42,0.142656396841989,0.0683253790953746
75.45,0.0773286556407196,0.0476617388148752
75.48,0.0493774816695224,0.0362636162627387
75.51,0.0352828765243225,0.0292711357900282
75.54,0.0272856969168177,0.0246565036869447
75.57,0.0223387085966027,0.0214413664875991
75.6,0.0190704915562383,0.0191038518628285
75.63,0.0167962312784167,0.0173443778503933
75.66,0.0151452349299653,0.0159809659124651
75.69,0.013903571879224,0.0148979653154059
75.72,0.0129412010277642,0.0140191022807075
75.75,0.0121756141711433,0.0132924906660811
75.78,0.0115525483479521,0.0126818981338169
75.81,0.0110352134488629,0.0121614543655714
75.84,0.010598007367534,0.0117123364209912
75.87,0.0102227094901652,0.0113206326980912
75.9,0.00989609946566883,0.0109759328418952
75.93,0.0096084252358859,0.0106703782951495
75.96,0.00935239331243642,0.0103980135687441
75.99,0.00912248955568062,0.0101543397074055
76.02,0.00891451488206818,0.00993600849978837
76.05,0.0087252646881395,0.0097406193499151
76.08,0.00855230752483038,0.00956659642382673
76.11,0.00839383537751437,0.00941313543533118
76.14,0.00824856920172212,0.00928021993308958
76.17,0.00811571189397642,0.00916871877560133
76.2,0.00799494875232776,0.00908059305852604
76.23,0.00788650495710619,0.00901926792710028
76.26,0.00779128412796359,0.00899027390241824
76.29,0.00771113828341086,0.00900235796704574
76.32,0.00764937237366825,0.00906946236558737
76.35,0.0076117018985169,0.0092144049622932
76.38,0.007608154565242,0.00947612849452972
76.41,0.00765711000892333,0.00992505763478535
76.44,0.00779468960988505,0.0106987792059688
76.47,0.00809932667317348,0.0120954600096606
76.5,0.00876714844716253,0.0148607533721432
76.53,0.0104005388128819,0.0212875601478206
76.56,0.0155108087111394,0.0409535456239833
76.59,0.0369856557884392,0.123201224887904
76.62,0.0341347411025901,0.113185094377476
76.65,0.0139805759879247,0.0363135815049259
76.68,0.00929016299390029,0.0185001930573164
76.71,0.00772041642465715,0.0126452019269186
76.74,0.00700664691397146,0.01007474129595
76.77,0.00660958022326352,0.00871887099205604
76.8,0.00635504637057749,0.00790788571384249
76.83,0.00617399968321652,0.00737591169427187
76.86,0.00603486479729454,0.00700122894025235
76.89,0.00592160519215756,0.00672197933155283
76.92,0.00582539468001098,0.00650411682239949
76.95,0.00574105576691397,0.00632768529670036
76.98,0.00566538910893766,0.0061803750674807
77.01,0.00559632981495739,0.00605426511364104
77.04,0.00553249472748563,0.00594407321749313
77.07,0.00547292689643675,0.00584616736138355
77.1,0.00541694503271961,0.00575798278015549
77.13,0.00536405148230112,0.00567766534771408
77.16,0.00531387414145512,0.00560384634751854
77.19,0.0052661287488861,0.00553549618557836
77.22,0.00522059378943163,0.00547182699708937
77.25,0.00517709341557604,0.00541222635943384
77.28,0.00513548559084154,0.00535621127578978
77.31,0.00509565370814336,0.00530339565541815
77.34,0.00505750056679211,0.0052534669573604
77.37,0.00502094397838981,0.00520616916565719
77.4,0.00498591351671018,0.00516129021105372
77.43,0.00495234808310885,0.00511865256183863
77.46,0.00492019406034028,0.00507810610331438
77.49,0.00488940389808001,0.00503952269256824
77.52,0.0048599350170746,0.00500279195208508
77.55,0.00483174895254879,0.00496781799084733
77.58,0.00480481067841543,0.00493451682614021
77.61,0.00477908806925975,0.00490281433954376
77.64,0.00475455146894466,0.00487264464445647
77.67,0.00473117334223316,0.00484394877307781
77.7,0.00470892799080103,0.00481667361254789
77.73,0.00468779132083197,0.00479077103810799
77.76,0.00466774065186326,0.00476619720276217
77.79,0.00464875455770919,0.00474291195095644
77.82,0.00463081273452481,0.00472087833318313
77.85,0.00461389589053363,0.00470006220178598
77.88,0.00459798565301517,0.00468043187238321
77.91,0.00458306449088408,0.0046619578403001
77.94,0.00456911564879192,0.00464461254088722
77.97,0.00455612309212416,0.00462837014734763
78,0.00454407146066549,0.00461320639931273
