"Freq [GHz]","AbsorbanceTM []"
30,0.0100714458843163
30.01,0.0100932560435073
30.02,0.0101157134086692
30.03,0.0101388158724071
30.04,0.0101625613322247
30.05,0.0101869476904634
30.06,0.0102119728543633
30.07,0.0102376347359212
30.08,0.0102639312519617
30.09,0.0102908603241081
30.1,0.0103184198786694
30.11,0.0103466078467115
30.12,0.0103754221639314
30.13,0.0104048607706571
30.14,0.0104349216118494
30.15,0.0104656026369766
30.16,0.0104969018000007
30.17,0.0105288170593448
30.18,0.0105613463778107
30.19,0.0105944877225255
30.2,0.0106282390648935
30.21,0.0106625983805548
30.22,0.0106975636492224
30.23,0.0107331328547589
30.24,0.0107693039849497
30.25,0.0108060750315394
30.26,0.0108434439900991
30.27,0.0108814088599485
30.28,0.0109199676440837
30.29,0.0109591183490666
30.3,0.0109988589849195
30.31,0.0110391875651158
30.32,0.0110801021062966
30.33,0.0111216006283436
30.34,0.0111636811542302
30.35,0.0112063417098225
30.36,0.011249580323845
30.37,0.0112933950277536
30.38,0.0113377838555208
30.39,0.011382744843661
30.4,0.0114282760310126
30.41,0.0114743754585337
30.42,0.0115210411692894
30.43,0.0115682712082459
30.44,0.0116160636221007
30.45,0.0116644164592121
30.46,0.0117133277692996
30.47,0.011762795603476
30.48,0.0118128180138773
30.49,0.0118633930536233
30.5,0.0119145187766853
30.51,0.0119661932375
30.52,0.0120184144910229
30.53,0.0120711805924284
30.54,0.012124489596896
30.55,0.0121783395594289
30.56,0.0122327285347694
30.57,0.0122876545769876
30.58,0.0123431157394394
30.59,0.0123991100744826
30.6,0.0124556356332384
30.61,0.0125126904655047
30.62,0.0125702726192608
30.63,0.0126283801407069
30.64,0.0126870110738837
30.65,0.012746163460473
30.66,0.0128058353394993
30.67,0.0128660247471389
30.68,0.0129267297164332
30.69,0.0129879482770516
30.7,0.0130496784549197
30.71,0.0131119182721752
30.72,0.013174665746591
30.73,0.0132379188915628
30.74,0.0133016757156061
30.75,0.0133659342222405
30.76,0.0134306924096349
30.77,0.0134959482701409
30.78,0.0135616997902199
30.79,0.0136279449501023
30.8,0.013694681723288
30.81,0.0137619080763279
30.82,0.0138296219686148
30.83,0.0138978213518863
30.84,0.0139665041698386
30.85,0.014035668357965
30.86,0.014105311843189
30.87,0.0141754325432579
30.88,0.0142460283667132
30.89,0.014317097212355
30.9,0.0143886369687191
30.91,0.0144606455140871
30.92,0.0145331207158157
30.93,0.0146060604298857
30.94,0.0146794625008357
30.95,0.0147533247610356
30.96,0.0148276450304912
30.97,0.0149024211161959
30.98,0.0149776508120726
30.99,0.0150533318983034
31,0.015129462140949
31.01,0.0152060392913739
31.02,0.015283061086279
31.03,0.015360525246671
31.04,0.0154384294777719
31.05,0.0155167714685853
31.06,0.0155955488911947
31.07,0.0156747594005265
31.08,0.0157544006337724
31.09,0.0158344702100088
31.1,0.0159149657295141
31.11,0.0159958847735903
31.12,0.0160772249038771
31.13,0.0161589836618218
31.14,0.0162411585683023
31.15,0.0163237471231349
31.16,0.016406746804563
31.17,0.0164901550683422
31.18,0.0165739693481666
31.19,0.0166581870540837
31.2,0.0167428055726995
31.21,0.0168278222662982
31.22,0.0169132344724414
31.23,0.0169990395034105
31.24,0.0170852346455573
31.25,0.0171718171590252
31.26,0.0172587842770159
31.27,0.017346133205113
31.28,0.0174338611209512
31.29,0.0175219651736301
31.3,0.0176104424829927
31.31,0.0176992901392405
31.32,0.0177885052020862
31.33,0.01787808470081
31.34,0.0179680256327941
31.35,0.0180583249635896
31.36,0.0181489796261071
31.37,0.0182399865202018
31.38,0.0183313425117059
31.39,0.0184230444324117
31.4,0.0185150890788373
31.41,0.0186074732122654
31.42,0.0187001935575061
31.43,0.0187932468028658
31.44,0.0188866295994013
31.45,0.018980338560053
31.46,0.0190743702593128
31.47,0.0191687212324914
31.48,0.019263387975279
31.49,0.0193583669430041
31.5,0.0194536545500982
31.51,0.0195492471693883
31.52,0.0196451411317572
31.53,0.0197413327251507
31.54,0.0198378181945323
31.55,0.0199345937405909
31.56,0.0200316555196786
31.57,0.0201289996432109
31.58,0.0202266221765588
31.59,0.0203245191393387
31.6,0.0204226865038224
31.61,0.0205211201953456
31.62,0.0206198160905658
31.63,0.0207187700183502
31.64,0.0208179777578155
31.65,0.0209174350385696
31.66,0.0210171375399841
31.67,0.0211170808906949
31.68,0.0212172606676081
31.69,0.0213176723961203
31.7,0.0214183115489359
31.71,0.0215191735457181
31.72,0.0216202537527709
31.73,0.0217215474822158
31.74,0.0218230499918149
31.75,0.0219247564839778
31.76,0.0220266621058252
31.77,0.0221287619484389
31.78,0.0222310510462556
31.79,0.0223335243768725
31.8,0.0224361768603656
31.81,0.0225390033589222
31.82,0.0226419986766438
31.83,0.0227451575588093
31.84,0.0228484746911695
31.85,0.0229519447004621
31.86,0.0230555621535986
31.87,0.0231593215564243
31.88,0.0232632173550247
31.89,0.0233672439339374
31.9,0.0234713956165723
31.91,0.0235756666646794
31.92,0.0236800512780925
31.93,0.0237845435944765
31.94,0.023889137688851
31.95,0.023993827573816
31.96,0.0240986071985371
31.97,0.0242034704496217
31.98,0.0243084111497499
31.99,0.0244134230585747
32,0.0245184998716447
32.01,0.0246236352210306
32.02,0.0247288226745376
32.03,0.0248340557363399
32.04,0.0249393278461287
32.05,0.0250446323798018
32.06,0.0251499626490099
32.07,0.0252553119009268
32.08,0.0253606733194678
32.09,0.025466040023235
32.1,0.0255714050678859
32.11,0.0256767614446541
32.12,0.0257821020810851
32.13,0.0258874198411542
32.14,0.0259927075255603
