"angle [deg]","Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
0,75,0.00729352003023109,0.00652107927820356
0,75.03,0.0075663635269505,0.00674074533163982
0,75.06,0.00786285809747744,0.0069796352667677
0,75.09,0.00818647503770054,0.00724026294148794
0,75.12,0.00854129331112441,0.00752558688851124
0,75.15,0.00893213638082579,0.00783910572009761
0,75.18,0.00936474676593069,0.00818497882511959
0,75.21,0.00984601065294,0.00856818030598472
0,75.24,0.010384249621291,0.00899469702935596
0,75.27,0.0109896033763527,0.00947178584143271
0,75.3,0.011674537393484,0.0100083110344602
0,75.33,0.0124545242686599,0.0106151920029965
0,75.36,0.0133489700851538,0.0113060042056866
0,75.39,0.014382491753969,0.012097796494653
0,75.42,0.0155867056417845,0.0130122186135556
0,75.45,0.0170027748802776,0.0140771009725486
0,75.48,0.0186851054876713,0.0153287063636044
0,75.51,0.020706821361407,0.0168150007516609
0,75.54,0.0231680628014116,0.0186005052673601
0,75.57,0.0262088918875337,0.0207736646441611
0,75.6,0.030029949263034,0.0234583357523217
0,75.63,0.0349266110216976,0.0268322404188893
0,75.66,0.0413475867542937,0.0311576220499148
0,75.69,0.0499997337236062,0.0368341804501449
0,75.72,0.0620445989394246,0.0444946145362826
0,75.75,0.0794868630868433,0.0551860809460925
0,75.78,0.105986231221284,0.0707354559213277
0,75.81,0.148642784232919,0.0945332285820263
0,75.84,0.221973933411116,0.133322887855265
0,75.87,0.355276135870777,0.201376322990123
0,75.9,0.587772400222238,0.328438866170546
0,75.93,0.833435442209247,0.55570091997236
0,75.96,0.759718678007784,0.829279592295393
0,75.99,0.482114772210429,0.792575489788014
0,76.02,0.279847491109604,0.484542187012912
0,76.05,0.171409209500193,0.272889904405919
0,76.08,0.113099174456941,0.164467043046334
0,76.11,0.0794522661669739,0.107375603366139
0,76.14,0.0586470129834006,0.0748868510084245
0,76.17,0.045023480067055,0.0550066596764824
0,76.2,0.0356798115376658,0.0420926180342328
0,76.23,0.029026112925289,0.0332898023002438
0,76.26,0.0241395834395893,0.0270507866956918
0,76.29,0.0204577272146778,0.0224853828451881
0,76.32,0.0176231210003617,0.0190549758305635
0,76.35,0.0154004448463622,0.0164194301544806
0,76.38,0.0136299637767684,0.0143559750048698
0,76.41,0.0122003368583915,0.0127140655955714
0,76.44,0.0110321341813274,0.0113891685347262
0,76.47,0.0100675201408281,0.0103069590882596
0,76.5,0.00926361107613505,0.0094134780572438
0,76.53,0.00858808981376957,0.00866882105485112
0,76.56,0.00801624452247751,0.00804298738982312
0,76.59,0.00752892854228826,0.00751308625146607
0,76.62,0.00711112891145116,0.00706141733689047
0,76.65,0.00675094525718545,0.00667412754118657
0,76.68,0.0064388503783418,0.00634025488246703
0,76.71,0.00616714740466784,0.00605103754625524
0,76.74,0.00592956622434981,0.00579940750763563
0,76.77,0.00572095995774058,0.0055796146416035
0,76.8,0.00553707422945549,0.00538694439273768
0,76.83,0.00537437004377284,0.00521750340341509
0,76.86,0.00522988656641565,0.00506805510188557
0,76.89,0.0051011339222119,0.00493589243094539
0,76.92,0.00498600878583255,0.00481873847481085
0,76.95,0.00488272743620555,0.00471466824555544
0,76.98,0.00478977230428235,0.00462204666453003
0,77.01,0.00470584902818461,0.00453947904391305
0,77.04,0.0046298517514054,0.00446577129392489
0,77.07,0.00456083493337212,0.00439989775437033
0,77.1,0.00449799033805187,0.00434097504475128
0,77.13,0.00444062816604218,0.00428824069789602
0,77.16,0.00438816152132115,0.00424103561919287
0,77.19,0.00434009357723097,0.00419878962423237
0,77.22,0.00429600693790777,0.00416100946686659
0,77.25,0.00425555479529161,0.0041272688938615
0,77.28,0.00421845356102168,0.00409720035670436
0,77.31,0.00418447671516942,0.00407048808508259
0,77.34,0.00415344966356401,0.00404686228498563
0,77.37,0.00412524543403481,0.00402609426941269
0,77.4,0.00409978107289921,0.00400799236569549
0,77.43,0.0040770146286796,0.00399239847290911
0,77.46,0.00405694262863998,0.00397918516440221
0,77.49,0.00403959797157938,0.00396825325063965
0,77.52,0.0040250481716837,0.00395952973068903
0,77.55,0.00401339390022459,0.00395296607409112
0,77.58,0.00400476777995118,0.00394853678403784
0,77.61,0.00399933339386449,0.00394623820046536
0,77.64,0.00399728447699932,0.00394608750936298
0,77.67,0.00399884426348218,0.00394812192876548
0,77.7,0.00400426496593698,0.00395239804718994
0,77.73,0.00401382736723277,0.00395899129354338
0,77.76,0.00402784050798355,0.00396799552126892
0,77.79,0.00404664145411915,0.00397952269065627
0,77.82,0.00407059513282015,0.00399370263740051
0,77.85,0.00410009422484003,0.0040106829154396
0,77.88,0.00413555910363916,0.00403062870460469
0,77.91,0.00417743781315705,0.00405372277518445
0,77.94,0.00422620607546542,0.00408016550099499
0,77.97,0.00428236732252552,0.0041101749156407
0,78,0.00434645274524126,0.00414398680569772
10,75,0.00253246412713071,0.00245766049278584
10,75.03,0.00254052925057557,0.00246730876930357
10,75.06,0.0025485930139203,0.00247720060115642
10,75.09,0.00255665762995883,0.00248721565404797
10,75.12,0.00256472553588982,0.00249727386509102
10,75.15,0.00257279937349519,0.00250732416524724
10,75.18,0.00258088197519113,0.00251733619064065
10,75.21,0.00258897635545274,0.00252729419471509
10,75.24,0.0025970857083577,0.00253719258833551
10,75.27,0.00260521341059605,0.00254703268684842
10,75.3,0.00261336303115511,0.00255682035548455
10,75.33,0.00262153834763956,0.00256656432364843
10,75.36,0.00262974337051258,0.00257627499863378
10,75.39,0.00263798237638868,0.00258596365230568
10,75.42,0.00264625995206358,0.00259564188665806
