"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.00460062538235007,0.00435694154268562
75.03,0.00468842612795983,0.00443678923901158
75.06,0.00477806767157862,0.00451833396948298
75.09,0.00486967691959961,0.00460168949511053
75.12,0.00496339735392914,0.004686985363348
75.15,0.0050593876698346,0.00477436552792299
75.18,0.00515782102899665,0.0048639875614449
75.21,0.00525888482485437,0.00495602236044412
75.24,0.0053627808835921,0.00505065426785278
75.27,0.00546972604543094,0.00514808155841984
75.3,0.00557995308801496,0.00524851724904207
75.33,0.00569371196827573,0.0053521902099577
75.36,0.00581127137120407,0.00545934656425884
75.39,0.00593292056520933,0.00557025137389522
75.42,0.00605897157322577,0.00568519061927897
75.45,0.00618976167905227,0.005804473489331
75.48,0.00632565629715087,0.00592843500695051
75.51,0.00646705224479727,0.0060574390248348
75.54,0.00661438146595039,0.00619188163624462
75.57,0.00676811526815513,0.00633219505629179
75.6,0.00692876914753204,0.00647885204200005
75.63,0.00709690829263898,0.00663237093371183
75.66,0.00727315387682415,0.00679332141770783
75.69,0.00745819027082339,0.00696233113003852
75.72,0.00765277333417791,0.00714009324606679
75.75,0.00785773997663142,0.00732737522983462
75.78,0.00807401922048445,0.00752502895366292
75.81,0.00830264504341094,0.00773400244243294
75.84,0.00854477134211917,0.00795535355238897
75.87,0.0088016894317906,0.00819026596192707
75.9,0.00907484859016783,0.00844006793711161
75.93,0.00936588027301632,0.00870625444153428
75.96,0.00967662677626902,0.00899051329478295
75.99,0.0100091753093844,0.00929475625517517
76.02,0.0103658986858876,0.0096211561209415
76.05,0.0107495041481931,0.00997219122549442
76.08,0.0111630922457635,0.0103506990656894
76.11,0.011610228210689,0.0107599412762879
76.14,0.0120950289630113,0.0112036827849581
76.17,0.0126222697895226,0.0116862888041889
76.2,0.0131975159545015,0.0122128444111227
76.23,0.0138272861347241,0.0127893029375468
76.26,0.0145192567884375,0.0134226713871946
76.29,0.0152825196033914,0.0141212438259661
76.32,0.0161279083719462,0.0148948974655416
76.35,0.017068417513581,0.0157554714299694
76.38,0.0181197427745449,0.0167172556444422
76.41,0.0193009865234911,0.0177976279344473
76.44,0.0206355873026446,0.019017892852513
76.47,0.0221525586304131,0.020404398404164
76.5,0.0238881598419884,0.0219900406082416
76.53,0.0258881790021063,0.0238163169371759
76.56,0.0282110961056028,0.0259361683644302
76.59,0.0309325330563868,0.0284179730761132
76.62,0.0341516178711756,0.0313512519530376
76.65,0.0380002507806207,0.0348549672705951
76.68,0.0426568596243904,0.0390898315132996
76.71,0.0483672521702095,0.0442769556795609
76.74,0.0554769462231584,0.0507267572857204
76.77,0.0644825020261253,0.0588848831904561
76.8,0.076115038629629,0.0694070485506011
76.83,0.0914793275839627,0.0832841240837247
76.86,0.112289805662641,0.10205586221737
76.89,0.141273014850221,0.128180262279746
76.92,0.182831697870404,0.165660335259225
76.95,0.243984738908208,0.220997721361529
76.98,0.334882886317842,0.304029822126682
77.01,0.464988689699755,0.425597029642307
77.04,0.623729813115517,0.581981042100848
77.07,0.74669825546365,0.721065279298232
77.1,0.743162569511653,0.748375338012463
77.13,0.60776717174947,0.630927968182969
77.16,0.435015158970103,0.456457912514249
77.19,0.298862070179826,0.312962898284002
77.22,0.20843787669709,0.216820413224598
77.25,0.150293889994383,0.155207324814957
77.28,0.112199289287277,0.115125917042785
77.31,0.0864123959379928,0.0882003479313263
77.34,0.0683612418793746,0.0694838178679916
77.37,0.0553332973202332,0.0560574808967492
77.4,0.0456759165497007,0.0461556506009404
77.43,0.0383495722053921,0.0386757932282696
77.46,0.0326794675512104,0.0329071419723538
77.49,0.0282145858733179,0.0283776239180832
77.52,0.0246454091049078,0.0247650975559172
77.55,0.021754434317494,0.0218443256513672
77.58,0.0193855468509534,0.0194543622105139
77.61,0.0174245489241924,0.0174779400650601
77.64,0.0157864712596696,0.0158281114412131
77.67,0.0144071162891755,0.0144393878142327
77.7,0.0132373046305149,0.0132617390485571
77.73,0.0122388866225861,0.0122564504810155
77.76,0.0113819296690127,0.0113932122146184
77.79,0.0106427034154546,0.0106480411219751
77.82,0.0100022155371235,0.0100017753855988
77.85,0.00944513349318676,0.0094389690012604
77.88,0.00895898076135293,0.00894706981968219
77.91,0.0085335308870288,0.00851580133904861
77.94,0.00816034586583736,0.00813669276550322
77.97,0.00783242105455473,0.00780271823658696
78,0.00754390955197792,0.0075080172947356
