"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.00212253682588515,0.00219937567357653
75.03,0.00213060075607385,0.00221020620007961
75.06,0.00213900085457441,0.00222155092713494
75.09,0.0021477780057324,0.00223347538567098
75.12,0.0021569776482534,0.00224605242297915
75.15,0.00216665058535404,0.00225936355102918
75.18,0.00217685395058653,0.00227350055859021
75.21,0.00218765236588914,0.00228856745033212
75.24,0.00219911933749239,0.00230468279271745
75.27,0.00221133894890935,0.00232198257011584
75.3,0.00222440792629974,0.0023406236839596
75.33,0.0022384381745939,0.0023607882689155
75.36,0.0022535599124639,0.00238268905419525
75.39,0.00226992557493244,0.00240657607250572
75.42,0.00228771470817002,0.0024327451215127
75.45,0.00230714015793976,0.0024615485250582
75.48,0.00232845595977715,0.00249340894088479
75.51,0.00235196749099109,0.00252883724709541
75.54,0.00237804466077951,0.00256845595026467
75.57,0.00240713922867608,0.00261303015961623
75.6,0.0024398078036435,0.00266350906556889
75.63,0.00247674276679821,0.00272108221151757
75.66,0.00251881441188884,0.00278725692593396
75.69,0.0025671292272883,0.00286396654329391
75.72,0.00262311182365671,0.00295372427360574
75.75,0.00268862219217081,0.00305984617481325
75.78,0.00276612692642964,0.00318678118273086
75.81,0.00285895492168409,0.0033406113540928
75.84,0.0029716890399708,0.00352983076165381
75.87,0.00311078362105155,0.00376659597142215
75.9,0.00328557095499049,0.00406880561130396
75.93,0.0035099663591982,0.00446370341648716
75.96,0.00380549147278963,0.00499442974856579
75.99,0.00420693594061083,0.00573264335694978
76.02,0.00477369268822059,0.00680461401455768
76.05,0.00561443620909097,0.0084501267490984
76.08,0.00694701047984669,0.0111714034344609
76.11,0.0092667264655476,0.0161712212878058
76.14,0.013929887701051,0.02694954516708
76.17,0.0259542692132205,0.0573586982651522
76.2,0.0765826419942502,0.198840421506441
76.23,0.214795270397878,0.552982666417499
76.26,0.220475108531408,0.181006309609118
76.29,0.220653798365694,0.106449312613156
76.32,0.046887547459267,0.0322685297925215
76.35,0.0198592499045448,0.0169783038684711
76.38,0.0115820997422851,0.0111274359591048
76.41,0.00799933065057257,0.00819671364230712
76.44,0.00612644793399852,0.00650466963010066
76.47,0.00502499123473144,0.00543624270929421
76.5,0.00432294372590747,0.004718062467165
76.53,0.00384855521910021,0.00421234583860242
76.56,0.00351348039473842,0.00384317390155853
76.59,0.00326844949613325,0.00356581015095503
76.62,0.00308420280285659,0.00335246551532542
76.65,0.00294246718945967,0.00318512538047599
76.68,0.00283135037162419,0.0030516911807339
76.71,0.00274284156970728,0.00294379151313906
76.74,0.00267138467494932,0.00285548410131176
76.77,0.00261302813165598,0.00278245656478926
76.8,0.00256489959107475,0.00272151814658927
76.83,0.00252487084376007,0.00267026725229014
76.86,0.00249133812857461,0.00262686854083316
76.89,0.00246307453978922,0.0025899001542522
76.92,0.00243912870146323,0.00255824694495987
76.95,0.00241875384541501,0.00253102452543452
76.98,0.00240135729660429,0.00250752437502444
77.01,0.00238646392192965,0.00248717358772155
77.04,0.00237368929961757,0.00246950496252674
77.07,0.0023627197644015,0.00245413450830534
77.1,0.00235329738672097,0.00244074433521813
77.13,0.00234520853964226,0.00242906950777511
77.16,0.00233827510741291,0.00241888784562072
77.19,0.00233234766045609,0.00241001194019597
77.22,0.00232730011016635,0.0024022828541157
77.25,0.00232302548808638,0.00239556510997163
77.28,0.00231943258718459,0.00238974267566139
77.31,0.00231644326965297,0.00238471572594212
77.34,0.0023139902946111,0.00238039801364265
77.37,0.00231201555398575,0.00237671472270207
77.4,0.00231046863108275,0.00237360070451631
77.43,0.00230930561640563,0.00237099902159599
77.46,0.00230848812943973,0.00236885973866063
77.49,0.00230798250636299,0.00236713891414819
77.52,0.00230775912235293,0.00236579775508294
77.55,0.00230779182373375,0.00236480190584587
77.58,0.00230805744987839,0.00236412084692694
77.61,0.00230853542889986,0.00236372738448243
77.64,0.00230920743459795,0.00236359721554746
77.67,0.00231005709445242,0.00236370855647949
77.7,0.00231106973942397,0.00236404182359939
77.73,0.00231223218951648,0.00236457935842305
77.76,0.00231353256944389,0.00236530519057476
77.79,0.00231496014880184,0.0023662048316927
77.82,0.00231650520411508,0.00236726509679042
77.85,0.00231815889869202,0.00236847394824891
77.88,0.00231991317787228,0.00236982035935573
77.91,0.00232176067790257,0.00237129419509796
77.94,0.00232369464551563,0.00237288610678299
77.97,0.00232570886772065,0.00237458743962149
78,0.0023277976098407,0.00237639015094915
