"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
70,0.000378874501921533,0.000404731369327171
70.1,0.000378222583639065,0.000403618809510342
70.2,0.000377653549397339,0.000402602644859029
70.3,0.000377163543004988,0.000401677408603862
70.4,0.000376749672026833,0.000400838721998587
70.5,0.000376409973348868,0.000400083234867732
70.6,0.000376143409068219,0.000399408599425222
70.7,0.000375949894371397,0.000398813478286963
70.8,0.000375830360071383,0.000398297588668495
70.9,0.000375786855754567,0.000397861788152931
71,0.000375822701816464,0.000397508209802444
71.1,0.000375942703514931,0.000397240459189985
71.2,0.000376153445744376,0.000397063891677929
71.3,0.000376463695732743,0.000396985996668042
71.4,0.000376884955053058,0.000397016929903904
71.5,0.000377432222060214,0.000397170254897938
71.6,0.000378125061541112,0.00039746399077778
71.7,0.000378989136473606,0.000397922123568262
71.8,0.000380058463897326,0.000398576848594345
71.9,0.000381378862676973,0.000399472026754166
72,0.000383013488594486,0.000400668788652858
72.1,0.000385052327715241,0.000402255261468309
72.2,0.000387630006850381,0.000404365077373181
72.3,0.000390963567895697,0.000407217269369986
72.4,0.000395447335932331,0.000411218237403976
72.5,0.000401955276024268,0.000417292512364553
72.6,0.000413223567282794,0.000428420974352695
72.7,0.000446217854734088,0.000463631335455794
72.8,0.00335081705795093,0.00382678720368068
72.9,0.000466421352463331,0.000487099937473423
73,0.000796555283656186,0.000466471910268718
73.1,0.000474334351827088,0.000483758320600325
73.2,0.000511189957497993,0.000519505526299979
73.3,0.000576293820088836,0.000581168096765561
73.4,0.000698400467543214,0.000695961947439594
73.5,0.000970202624006933,0.000946684487648453
73.6,0.00181616926525141,0.00169050607157517
73.7,0.00832273084456336,0.00655637144928933
73.8,0.0287778024221202,0.0447431577185746
73.9,0.00175331406509427,0.00218589909469702
74,0.000652373028760644,0.000744908899036778
74.1,0.000430797165309804,0.000467307531685224
74.2,0.000437562617477849,0.000458303591703846
74.3,0.000805226564318917,0.000827437789434171
74.4,0.00393089611098896,0.00393919373643759
74.5,0.0322239764092013,0.0325721791290767
74.6,0.00498832738631549,0.00579215663937704
74.7,0.00204265503429124,0.0022885722223821
74.8,0.00131614369991784,0.00146062988986961
74.9,0.00101670937065301,0.00112101528339281
75,0.000859813469569981,0.000943304343766327
75.1,0.000765584418369936,0.000836562839225841
75.2,0.000703857237413175,0.000766567538179164
75.3,0.000660956630257337,0.000717836032436026
75.4,0.000629861900597994,0.000682430623861863
75.5,0.000606628239213314,0.000655895010720164
75.6,0.000588882082892095,0.000635549063150553
75.7,0.000575116691054034,0.000619691584209048
75.8,0.00056433368966502,0.000607195033268781
75.9,0.000555848105729284,0.000597285251478619
76,0.000549176396889894,0.000589415008223293
76.1,0.000543969174582215,0.000583188025260029
76.2,0.000539969220246683,0.000578311540232246
76.3,0.000536984437323418,0.000574565702140983
76.4,0.000534869958843109,0.000571783264242121
76.5,0.000533516059800565,0.000569835781752737
76.6,0.000532839870819979,0.000568624038787546
76.7,0.000532779666151173,0.000568071298870598
76.8,0.000533290964510158,0.000568118488662783
76.9,0.000534343976211327,0.000568720741834783
77,0.000535922127360644,0.000569844928743124
77.1,0.000538021543442402,0.000571467930177039
77.2,0.000540651512864421,0.000573575506640167
77.3,0.000543836107648854,0.000576161686166032
77.4,0.000547617361889019,0.00057922866322202
77.5,0.000552060767992968,0.000582787280749342
77.6,0.000557264493691312,0.000586858286809377
77.7,0.000563374946472628,0.00059147476376864
77.8,0.000570613785108476,0.000596686527568169
77.9,0.000579326791231849,0.000602568136521264
78,0.000590077245519183,0.000609234063410846
78.1,0.000603837030262788,0.000616869336704351
78.2,0.00062241320723988,0.000625797014482732
78.3,0.00064951327411289,0.000636644662838526
78.4,0.000693838704203809,0.000650822995108435
78.5,0.000780236531961243,0.000672237222462457
78.6,0.00100639649029577,0.000715928272211452
78.7,0.00211132380375123,0.000894146803379181
78.8,0.0645057702468907,0.0102544248164445
78.9,0.00227459917649331,0.000929458926104854
79,0.00104592924322366,0.000763312724415877
79.1,0.000842496455626507,0.000751970768117616
79.2,0.000795369668096346,0.000769958669464499
79.3,0.000814519320096574,0.000814192430998228
79.4,0.00095739656500482,0.000947155104240149
79.5,0.00292158874803639,0.00251624165691977
79.6,0.00209611229319751,0.00185083555593524
79.7,0.000954811950936163,0.000973767663356551
79.8,0.00086259966922364,0.000915534426036757
79.9,0.00085698138777357,0.000925102319537241
80,0.00087546445208686,0.000954514720215682
