"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.0140466233672957,0.0140114174974456
75.03,0.0143128070617659,0.0142806928133069
75.06,0.0145625891459471,0.014533359656276
75.09,0.0147969266301241,0.0147703546697384
75.12,0.0150167529667536,0.0149925950583624
75.15,0.0152229831720007,0.0152009830256408
75.18,0.0154165189805362,0.0153964103694084
75.21,0.0155982540853121,0.015579763262243
75.24,0.0157690795336553,0.0157519272688981
75.27,0.0159298893714205,0.015913792677563
75.3,0.0160815866468182,0.0160662602452279
75.33,0.0162250899096413,0.0162102474842326
75.36,0.0163613403691789,0.0163466956470127
75.39,0.0164913099085462,0.0164765776024992
75.42,0.0166160101966745,0.0166009068429678
75.45,0.0167365031947482,0.0167207479174125
75.48,0.0168539134245379,0.0168372286600847
75.51,0.0169694424601634,0.01695155467888
75.54,0.0170843862256017,0.0170650266915857
75.57,0.0172001558416343,0.0171790614624044
75.6,0.0173183029797167,0.017295217309036
75.63,0.0174405509673921,0.0174152254432007
75.66,0.0175688332784356,0.0175410288036275
75.69,0.0177053415718421,0.0176748305820138
75.72,0.0178525861768013,0.0178191553907431
75.75,0.0180134729426052,0.0179769270648913
75.78,0.0181914018172824,0.0181515685680157
75.81,0.0183903945824361,0.0183471315830064
75.84,0.0186152621652946,0.0185684664349298
75.87,0.018871826352683,0.0188214475073938
75.9,0.0191672173173242,0.0191132760720143
75.93,0.0195102783879956,0.0194528927448534
75.96,0.0199121250405165,0.0198515477703325
75.99,0.0203869297136121,0.0203236026873888
76.02,0.0209530439792099,0.0208876780846138
76.05,0.0216346360104389,0.0215683306856591
76.08,0.0224641349526262,0.0223985604375035
76.11,0.0234859746454759,0.0234236560239266
76.14,0.0247624970200014,0.0247072681933841
76.17,0.0263835773638718,0.0263413279291073
76.2,0.0284829366155847,0.0284628823623443
76.23,0.031267064794393,0.0312839941480435
76.26,0.0350693210902937,0.035147749759489
76.29,0.040457806527442,0.0406400733901144
76.32,0.0484677301877475,0.0488307538460414
76.35,0.0611511238111725,0.0618435055506298
76.38,0.083031154967996,0.0843610312965463
76.41,0.125442841794328,0.128092118542035
76.44,0.220269609820864,0.225705841811228
76.47,0.444280255560931,0.453742136841706
76.5,0.752489125838545,0.755986703121099
76.53,0.745858735779281,0.733622510060964
76.56,0.43477074058369,0.423622762474248
76.59,0.208698798242879,0.203590467970812
76.62,0.111581751264305,0.109381506719846
76.65,0.0687875893030735,0.0677701028532194
76.68,0.0474334197995602,0.0469184295810929
76.71,0.0355331285210136,0.0352414555735518
76.74,0.0283088859198809,0.0281152658653215
76.77,0.0236259703235437,0.0234688725015386
76.8,0.0204314728965732,0.0202777721322628
76.83,0.0181626307468173,0.0179925244677912
76.86,0.0164986008303553,0.0162985956855388
76.89,0.0152467614400529,0.0150060982767268
76.92,0.0142866732564243,0.0139952743753511
76.95,0.0135407509129257,0.0131878181872184
76.98,0.012958179603604,0.0125309888228105
77.01,0.0125058341105709,0.011988423999859
77.04,0.0121631775058911,0.0115346481888646
77.07,0.0119196814473624,0.0111517246470646
77.1,0.0117741907789188,0.0108272354296196
77.13,0.0117363377065408,0.0105531831668558
77.16,0.0118309916701803,0.0103256948253729
77.19,0.0121084800296613,0.0101457280268162
77.22,0.0126677101420822,0.0100215974055724
77.25,0.0137121840672216,0.00997581386369517
77.28,0.0157026633005047,0.0100643437221378
77.31,0.0198499190297744,0.0104394003631358
77.34,0.0301391733987024,0.0116084079067142
77.37,0.0649264466111732,0.0159216199724077
77.4,0.205345594756675,0.0338394436618944
77.43,0.115413658254137,0.0222997143162421
77.46,0.0404183018855678,0.0125422325523873
77.49,0.0222562724264892,0.0100904595488636
77.52,0.015776940588849,0.00914999510708092
77.55,0.0127719960364147,0.00866325148908176
77.58,0.0111244439963398,0.00835651016944727
77.61,0.0101102626285426,0.00813574753880775
77.64,0.00943027931987717,0.00796187912830237
77.67,0.0089432739500992,0.00781630375579612
77.7,0.00857568719971968,0.00768922565317198
77.73,0.00828618543944193,0.00757506216074888
77.76,0.00805010136651141,0.00747042245153517
77.79,0.00785197401579241,0.00737313559910135
77.82,0.00768170973544702,0.00728174860401953
77.85,0.00753248809224649,0.00719525135948629
77.88,0.00739956246743834,0.00711291826409477
77.91,0.00727954397561359,0.00703421303806351
77.94,0.00716995837598577,0.00695872936651487
77.97,0.00706896323141304,0.00688615266627979
78,0.00697516234992279,0.00681623474321269
