"Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
46.1,0.00259409614720463,0.00212367637718824
46.11,0.00259567453901977,0.00212416339835853
46.12,0.0025972049711207,0.002124662040767
46.13,0.00259868816218944,0.00212517223522279
46.14,0.00260012482713745,0.00212569391245976
46.15,0.00260151567716982,0.00212622700321363
46.16,0.00260286141969157,0.002126771438141
46.17,0.00260416275839992,0.0021273271479213
46.18,0.00260542039315348,0.00212789406313674
46.19,0.00260663502014125,0.00212847211444855
46.2,0.00260780733171251,0.00212906123244605
46.21,0.00260893801645845,0.00212966134772918
46.22,0.00261002775921315,0.00213027239092423
46.23,0.00261107724098641,0.00213089429262692
46.24,0.0026120871390285,0.00213152698347108
46.25,0.00261305812675761,0.00213217039407176
46.26,0.00261399087387559,0.00213282445514495
46.27,0.00261488604619353,0.00213348909734534
46.28,0.00261574430576328,0.00213416425140267
46.29,0.00261656631085927,0.00213484984811685
46.3,0.00261735271588859,0.00213554581826947
46.31,0.00261810417148745,0.00213625209273505
46.32,0.00261882132449809,0.00213696860245838
46.33,0.00261950481786788,0.00213769527836538
46.34,0.00262015529084203,0.00213843205156317
46.35,0.00262077337875255,0.00213917885312931
46.36,0.00262135971316613,0.00213993561427694
46.37,0.00262191492182173,0.00214070226629071
46.38,0.00262243962862263,0.00214147874052495
46.39,0.00262293445365458,0.00214226496843173
46.4,0.00262340001319405,0.00214306088157301
46.41,0.00262383691970791,0.00214386641162212
46.42,0.00262424578180964,0.00214468149033287
46.43,0.00262462720432621,0.00214550604960129
46.44,0.00262498178822312,0.00214634002140601
46.45,0.00262531013067313,0.00214718333787212
46.46,0.00262561282504226,0.00214803593126633
46.47,0.00262589046085471,0.00214889773396587
46.48,0.0026261436238284,0.00214976867849614
46.49,0.00262637289585799,0.00215064869751835
46.5,0.0026265788550367,0.00215153772384968
46.51,0.00262676207564505,0.00215243569046519
46.52,0.00262692312814239,0.00215334253048405
46.53,0.00262706257920653,0.00215425817721515
46.54,0.00262718099167369,0.00215518256409652
46.55,0.00262727892461323,0.00215611562477314
46.56,0.00262735693326899,0.00215705729304427
46.57,0.00262741556912494,0.00215800750292494
46.58,0.00262745537983666,0.00215896618858469
46.59,0.002627476909287,0.00215993328439701
46.6,0.00262748069756769,0.00216090872492991
46.61,0.00262746728098884,0.00216189244495013
46.62,0.00262743719211478,0.00216288437946277
46.63,0.00262739095970144,0.00216388446365012
46.64,0.0026273291087201,0.00216489263288899
46.65,0.00262725216044379,0.00216590882284751
46.66,0.00262716063231261,0.00216693296934067
46.67,0.0026270550380636,0.00216796500846639
46.68,0.00262693588769314,0.00216900487655736
46.69,0.00262680368741552,0.0021700525101549
46.7,0.00262665893970959,0.00217110784603747
46.71,0.00262650214337223,0.00217217082128474
46.72,0.00262633379341581,0.00217324137316866
46.73,0.00262615438118063,0.00217431943926072
46.74,0.00262596439425966,0.0021754049573639
46.75,0.00262576431656891,0.00217649786557106
46.76,0.00262555462829095,0.0021775981022123
46.77,0.00262533580595259,0.00217870560592903
46.78,0.00262510832236706,0.00217982031561159
46.79,0.00262487264670075,0.0021809421704625
46.8,0.0026246292444001,0.00218207110992408
46.81,0.00262437857730513,0.00218320707377984
46.82,0.00262412110356436,0.00218435000208028
46.83,0.00262385727770409,0.002185499835195
46.84,0.00262358755058201,0.00218665651376559
46.85,0.00262331236943569,0.0021878199787545
46.86,0.00262303217790638,0.00218899017146035
46.87,0.00262274741598878,0.00219016703346309
46.88,0.00262245852009313,0.00219135050668207
46.89,0.00262216592302111,0.00219254053334672
46.9,0.00262187005398284,0.00219373705600989
46.91,0.00262157133864549,0.0021949400175868
46.92,0.00262127019908864,0.00219614936131118
46.93,0.00262096705379011,0.00219736503070922
46.94,0.00262066231778202,0.0021985869697515
46.95,0.00262035640246738,0.00219981512266543
46.96,0.00262004971574936,0.00220104943405741
46.97,0.00261974266200016,0.00220228984887239
46.98,0.00261943564214628,0.00220353631247172
46.99,0.00261912905353623,0.00220478877050567
47,0.00261882329008933,0.00220604716903461
47.01,0.00261851874223307,0.00220731145447828
47.02,0.00261821579691568,0.00220858157360937
47.03,0.00261791483764917,0.00220985747359437
47.04,0.00261761624450108,0.00221113910197168
47.05,0.00261732039411888,0.0022124264066794
47.06,0.00261702765971761,0.00221371933601799
47.07,0.00261673841112386,0.00221501783870048
47.08,0.00261645301473401,0.00221632186379705
47.09,0.0026161718336033,0.00221763136081043
47.1,0.00261589522741335,0.00221894627964536
47.11,0.00261562355247058,0.00222026657058549
47.12,0.00261535716173134,0.00222159218432016
47.13,0.00261509640485125,0.00222292307197403
47.14,0.00261484162813941,0.00222425918506408
47.15,0.00261459317459389,0.00222560047551057
47.16,0.00261435138396426,0.00222694689570435
47.17,0.00261411659265165,0.0022282983983869
47.18,0.00261388913385752,0.00222965493678928
47.19,0.0026136693375014,0.00223101646454582
47.2,0.00261345753022446,0.00223238293568373
47.21,0.00261325403556711,0.00223375430478234
47.22,0.00261305917367416,0.00223513052668378
47.23,0.00261287326164295,0.00223651155681381
47.24,0.0026126966133454,0.00223789735100388
47.25,0.00261252953944102,0.00223928786548422
47.26,0.00261237234750766,0.00224068305701097
47.27,0.00261222534191941,0.00224208288272465
47.28,0.00261208882394204,0.00224348730024115
47.29,0.00261196309174905,0.00224489626765012
47.3,0.00261184844042806,0.00224630974351159
47.31,0.00261174516192364,0.00224772768678827
47.32,0.00261165354517034,0.00224915005696014
47.33,0.00261157387603805,0.00225057681396401
47.34,0.00261150643737784,0.002252007918223
47.35,0.00261145150898068,0.0022534433305933
47.36,0.00261140936764648,0.00225488301241783
47.37,0.00261138028723029,0.00225632692556577
47.38,0.00261136453855826,0.0022577750323256
47.39,0.00261136238952631,0.00225922729549977
47.4,0.00261137410508283,0.00226068367836652
47.41,0.00261139994725379,0.00226214414469483
47.42,0.00261144017516801,0.00226360865875708
47.43,0.00261149504504032,0.00226507718529434
47.44,0.00261156481020675,0.00226654968953743
47.45,0.00261164972117123,0.00226802613724664
47.46,0.00261175002559821,0.00226950649468116
47.47,0.00261186596826823,0.00227099072854409
47.48,0.002611997791229,0.00227247880611559
47.49,0.00261214573369573,0.00227397069514579
47.5,0.00261231003208839,0.00227546636386899
47.51,0.0026124909201507,0.00227696578111392
47.52,0.00261268862875208,0.00227846891608408
47.53,0.00261290338618481,0.00227997573864536
47.54,0.00261313541791919,0.00228148621906188
47.55,0.00261338494681607,0.00228300032819673
47.56,0.0026136521930209,0.0022845180373865
47.57,0.00261393737404036,0.00228603931850424
47.58,0.00261424070473593,0.00228756414393838
47.59,0.00261456239737534,0.00228909248662112
47.6,0.00261490266157915,0.00229062431997229
47.61,0.00261526170445225,0.00229215961800056
47.62,0.00261563973048151,0.00229369835519111
47.63,0.00261603694164048,0.00229524050659535
47.64,0.00261645353734907,0.00229678604777328
47.65,0.002616889714537,0.00229833495483245
47.66,0.00261734566763405,0.00229988720441932
47.67,0.00261782158861879,0.00230144277372846
47.68,0.00261831766697396,0.0023030016404576
47.69,0.00261883408980412,0.00230456378290322
47.7,0.00261937104176113,0.0023061291798655
47.71,0.00261992870507399,0.00230769781066753
47.72,0.00262050725965091,0.00230926965523126
47.73,0.00262110688301387,0.00231084469400678
47.74,0.00262172775032643,0.00231242290796208
47.75,0.0026223700344743,0.00231400427867612
47.76,0.00262303390599983,0.00231558878822202
47.77,0.00262371953319573,0.00231717641926976
47.78,0.0026244270820428,0.00231876715499135
47.79,0.00262515671635355,0.0023203609791892
47.8,0.00262590859761025,0.00232195787612266
47.81,0.00262668288518375,0.00232355783069194
47.82,0.00262747973623112,0.00232516082833845
47.83,0.00262829930573039,0.00232676685504629
47.84,0.00262914174649087,0.00232837589734125
47.85,0.00263000720926088,0.00232998794237338
47.86,0.00263089584262277,0.00233160297780066
47.87,0.0026318077930797,0.00233322099185085
47.88,0.00263274320509943,0.00233484197335165
47.89,0.00263370222106585,0.00233646591165837
47.9,0.00263468498135133,0.00233809279671071
47.91,0.00263569162433319,0.00233972261902626
47.92,0.00263672228638556,0.0023413553696795
47.93,0.00263777710188096,0.00234299104027891
47.94,0.00263885620330906,0.00234462962306425
47.95,0.00263995972121622,0.00234627111083374
47.96,0.00264108778418792,0.00234791549690461
47.97,0.00264224051900785,0.002349562775247
47.98,0.00264341805050095,0.00235121294031471
47.99,0.00264462050174863,0.00235286598723483
48,0.00264584799391199,0.00235452191161611
48.01,0.00264710064641072,0.00235618070970378
48.02,0.00264837857685307,0.0023578423782955
48.03,0.00264968190107118,0.00235950691474607
48.04,0.00265101073319984,0.00236117431703842
48.05,0.0026523651856164,0.00236284458369429
48.06,0.00265374536898744,0.00236451771380464
48.07,0.00265515139234229,0.00236619370708513
48.08,0.00265658336298358,0.00236787256375726
48.09,0.00265804138666115,0.00236955428471541
48.1,0.00265952556742932,0.00237123887134971
48.11,0.00266103600779632,0.00237292632568431
48.12,0.00266257280864457,0.00237461665027283
48.13,0.00266413606936322,0.00237630984831505
48.14,0.00266572588775627,0.00237800592353798
48.15,0.00266734236013388,0.00237970488026917
48.16,0.00266898558132544,0.00238140672342968
48.17,0.00267065564465008,0.00238311145848236
48.18,0.00267235264200383,0.00238481909150223
48.19,0.00267407666389241,0.00238652962917751
48.2,0.00267582779934195,0.00238824307871655
48.21,0.00267760613603574,0.00238995944794507
48.22,0.00267941176026387,0.00239167874524748
48.23,0.00268124475701337,0.00239340097963225
48.24,0.00268310520990123,0.00239512616064097
48.25,0.00268499320130655,0.00239685429845815
48.26,0.00268690881224376,0.00239858540377602
48.27,0.00268885212253833,0.00240031948792718
48.28,0.0026908232107713,0.00240205656283032
48.29,0.00269282215426092,0.00240379664093138
48.3,0.00269484902917017,0.00240553973530178
48.31,0.00269690391048982,0.00240728585959593
48.32,0.00269898687207593,0.00240903502806822
48.33,0.00270109798657625,0.00241078725547317
48.34,0.00270323732562572,0.00241254255725054
48.35,0.00270540495972593,0.00241430094936401
48.36,0.00270760095831113,0.00241606244836634
48.37,0.00270982538977593,0.00241782707138916
48.38,0.00271207832152642,0.00241959483618892
48.39,0.00271435981991941,0.00242136576104446
48.4,0.00271666995036679,0.00242313986485221
48.41,0.00271900877730613,0.00242491716707449
48.42,0.00272137636424774,0.00242669768775972
48.43,0.00272377277380442,0.00242848144755281
48.44,0.00272619806765739,0.00243026846763972
48.45,0.00272865230665309,0.00243205876982344
48.46,0.00273113555079207,0.00243385237648364
48.47,0.00273364785921049,0.00243564931054785
48.48,0.00273618929027497,0.00243744959554837
48.49,0.00273875990158234,0.00243925325561811
48.5,0.00274135974992873,0.00244106031542324
48.51,0.00274398889137961,0.0024428708002191
48.52,0.00274664738133878,0.0024446847358901
48.53,0.00274933527440813,0.0024465021487925
48.54,0.00275205262462908,0.00244832306597775
48.55,0.00275479948533319,0.00245014751500738
48.56,0.00275757590920001,0.00245197552399756
48.57,0.0027603819483567,0.0024538071217004
48.58,0.00276321765433563,0.00245564233742945
48.59,0.00276608307806225,0.00245748120102962
48.6,0.00276897826997646,0.00245932374297753
48.61,0.00277190327996502,0.00246116999428725
48.62,0.00277485815740919,0.00246301998654364
48.63,0.00277784295124528,0.00246487375193116
48.64,0.0027808577099232,0.00246673132317143
48.65,0.00278390248147664,0.00246859273357902
48.66,0.00278697731355482,0.00247045801705947
48.67,0.00279008225338762,0.00247232720806012
48.68,0.00279321734784832,0.00247420034160817
48.69,0.00279638264343751,0.00247607745326739
48.7,0.0027995781863962,0.00247795857923694
48.71,0.00280280402260413,0.00247984375621801
48.72,0.00280606019772756,0.00248173302154653
48.73,0.00280934675712152,0.00248362641306743
48.74,0.00281266374590283,0.00248552396918911
48.75,0.00281601120904573,0.00248742572895366
48.76,0.00281938919128322,0.00248933173191768
48.77,0.00282279773715521,0.00249124201817563
48.78,0.00282623689113271,0.00249315662845784
48.79,0.00282970669748694,0.00249507560398921
48.8,0.00283320720046321,0.00249699898662159
48.81,0.00283673844416343,0.002498926818716
48.82,0.00284030047266481,0.00250085914321674
48.83,0.00284389333001922,0.00250279600364445
48.84,0.00284751706023634,0.00250473744404667
48.85,0.00285117170737004,0.00250668350906624
48.86,0.00285485731546697,0.00250863424386316
48.87,0.00285857392866729,0.00251058969419549
48.88,0.00286232159116528,0.00251254990635896
48.89,0.00286610034727153,0.00251451492722266
48.9,0.00286991024141425,0.00251648480420597
48.91,0.00287375131813195,0.00251845958525387
48.92,0.00287762362218802,0.00252043931892454
48.93,0.00288152719846291,0.00252242405425973
48.94,0.00288546209211893,0.00252441384092816
48.95,0.00288942834852357,0.00252640872912591
48.96,0.00289342601328479,0.00252840876958438
48.97,0.00289745513228179,0.00253041401358522
48.98,0.00290151575172959,0.00253242451299007
48.99,0.0029056079181603,0.00253444032021843
49,0.00290973167841069,0.00253646148819242
49.01,0.00291388707970552,0.00253848807040791
49.02,0.00291807416970102,0.00254052012095574
49.03,0.00292229299638247,0.00254255769438727
49.04,0.00292654360826794,0.00254460084590735
49.05,0.00293082605421358,0.00254664963114803
49.06,0.00293514038366649,0.00254870410640284
49.07,0.00293948664653798,0.00255076432846868
49.08,0.00294386489320564,0.0025528303546416
49.09,0.00294827517467078,0.00255490224283428
49.1,0.00295271754249338,0.00255698005149629
49.11,0.00295719204877543,0.00255906383957527
49.12,0.00296169874627195,0.00256115366659826
49.13,0.00296623768838,0.00256324959264842
49.14,0.00297080892913237,0.00256535167832306
49.15,0.00297541252325895,0.00256745998478314
49.16,0.00298004852617217,0.00256957457371032
49.17,0.00298471699406466,0.00257169550738012
49.18,0.00298941798381358,0.00257382284854368
49.19,0.00299415155311267,0.00257595666054966
49.2,0.00299891776044192,0.00257809700726175
49.21,0.00300371666508525,0.00258024395308942
49.22,0.00300854832719522,0.00258239756300027
49.23,0.00301341280774281,0.00258455790246048
49.24,0.00301831016864085,0.00258672503753099
49.25,0.00302324047267233,0.0025888990347781
49.26,0.00302820378357083,0.00259107996132413
49.27,0.00303320016601072,0.0025932678848205
49.28,0.00303822968569156,0.00259546287350332
49.29,0.00304329240920709,0.00259766499604341
49.3,0.00304838840432642,0.00259987432180109
49.31,0.00305351773974505,0.00260209092055819
49.32,0.0030586804852436,0.00260431486265011
49.33,0.00306387671179076,0.00260654621904766
49.34,0.00306910649136127,0.00260878506114848
49.35,0.00307436989712606,0.00261103146095076
49.36,0.00307966700341589,0.00261328549099393
49.37,0.00308499788572569,0.00261554722432356
49.38,0.00309036262079521,0.00261781673456629
49.39,0.0030957612865804,0.00262009409587538
49.4,0.00310119396228958,0.00262237938293963
49.41,0.00310666072842991,0.00262467267100497
49.42,0.00311216166676842,0.00262697403582246
49.43,0.00311769686047614,0.00262928355375092
49.44,0.00312326639399607,0.00263160130162632
49.45,0.00312887035322651,0.00263392735689105
49.46,0.00313450882537281,0.00263626179745668
49.47,0.00314018189915111,0.00263860470185528
49.48,0.00314588966469131,0.00264095614913673
49.49,0.00315163221357562,0.00264331621888025
49.5,0.00315740963889599,0.00264568499121964
49.51,0.00316322203527086,0.00264806254684702
49.52,0.00316906949887041,0.00265044896701372
49.53,0.00317495212739194,0.00265284433347324
49.54,0.00318087002018408,0.00265524872859868
49.55,0.00318682327815889,0.00265766223525121
49.56,0.0031928120039062,0.00266008493688275
49.57,0.00319883630164675,0.00266251691747377
49.58,0.00320489627732778,0.00266495826157953
49.59,0.00321099203859831,0.00266740905431628
49.6,0.00321712369483351,0.0026698693813233
49.61,0.00322329135717803,0.0026723393288246
49.62,0.00322949513860227,0.00267481898362121
49.63,0.00323573515383435,0.00267730843302794
49.64,0.00324201151947479,0.00267980776495191
49.65,0.00324832435397859,0.00268231706785871
49.66,0.00325467377769029,0.00268483643077189
49.67,0.00326105991290027,0.00268736594331864
49.68,0.00326748288379752,0.0026899056956422
49.69,0.00327394281655602,0.00269245577849864
49.7,0.00328043983932935,0.00269501628317581
49.71,0.00328697408229994,0.00269758730155967
49.72,0.00329354567773554,0.0027001689261611
49.73,0.00330015475988965,0.00270276124996882
49.74,0.00330680146518603,0.00270536436664259
49.75,0.00331348593210667,0.00270797837035375
49.76,0.00332020830132951,0.00271060335590367
49.77,0.00332696871571914,0.00271323941870161
49.78,0.00333376732027746,0.00271588665467393
49.79,0.00334060426232297,0.00271854516043057
49.8,0.0033474796913513,0.00272121503310363
49.81,0.00335439375916435,0.00272389637043824
49.82,0.00336134661990428,0.00272658927082237
49.83,0.00336833843001294,0.00272929383319687
49.84,0.00337536934830607,0.00273201015714142
49.85,0.00338243953601935,0.0027347383428511
49.86,0.0033895491567616,0.0027374784910964
49.87,0.00339669837662859,0.00274023070330953
49.88,0.00340388736417196,0.00274299508151943
49.89,0.00341111629041979,0.00274577172835722
49.9,0.00341838532901806,0.00274856074715057
49.91,0.00342569465608811,0.00275136224179573
49.92,0.00343304445036985,0.00275417631683161
49.93,0.00344043489322465,0.00275700307746096
49.94,0.00344786616867343,0.00275984262952811
49.95,0.0034553384633792,0.00276269507949789
49.96,0.00346285196676432,0.00276556053453447
49.97,0.00347040687090094,0.00276843910237812
49.98,0.00347800337072401,0.00277133089152148
49.99,0.00348564166388754,0.0027742360110623
50,0.00349332195092,0.00277715457079575
50.01,0.00350104443519916,0.00278008668120355
50.02,0.00350880932292896,0.00278303245337619
50.03,0.0035166168233286,0.00278599199920349
50.04,0.0035244671484832,0.00278896543116558
50.05,0.00353236051349259,0.00279195286249145
50.06,0.00354029713649073,0.00279495440712518
50.07,0.00354827723859164,0.00279797017966255
50.08,0.00355630104401472,0.00280100029543795
50.09,0.00356436878012101,0.00280404487055275
50.1,0.00357248067734484,0.00280710402175843
50.11,0.00358063696934563,0.00281017786659532
50.12,0.00358883789296682,0.00281326652333136
50.13,0.0035970836882635,0.00281637011094338
50.14,0.00360537459861732,0.00281948874922633
50.15,0.00361371087064721,0.00282262255866028
50.16,0.00362209275440184,0.0028257716605895
50.17,0.00363052050318358,0.00282893617701374
50.18,0.00363899437378556,0.00283211623079815
50.19,0.00364751462644697,0.0028353119456016
50.2,0.00365608152483177,0.0028385234458288
50.21,0.00366469533614822,0.002841750856728
50.22,0.00367335633116472,0.00284499430436291
50.23,0.00368206478418609,0.00284825391558496
50.24,0.00369082097317175,0.00285152981810777
50.25,0.0036996251797774,0.00285482214051924
50.26,0.00370847768925542,0.00285813101217258
50.27,0.00371737879066125,0.00286145656333914
50.28,0.00372632877678636,0.00286479892513847
50.29,0.00373532794429798,0.0028681582296306
50.3,0.00374437659358062,0.00287153460963263
50.31,0.00375347502900925,0.00287492819898505
50.32,0.00376262355887891,0.00287833913241331
50.33,0.00377182249536701,0.00288176754550584
50.34,0.0037810721547068,0.00288521357480576
50.35,0.0037903728572134,0.00288867735788145
50.36,0.00379972492717418,0.00289215903310069
50.37,0.00380912869314076,0.00289565873996855
50.38,0.00381858448771999,0.00289917661884265
50.39,0.00382809264774264,0.00290271281109733
50.4,0.0038376535143656,0.0029062674591761
50.41,0.00384726743292541,0.00290984070643785
50.42,0.00385693475320292,0.00291343269736233
50.43,0.00386665582927703,0.00291704357740663
50.44,0.00387643101969093,0.00292067349311986
50.45,0.00388626068746234,0.00292432259213382
50.46,0.00389614520007031,0.00292799102309726
50.47,0.00390608492961608,0.00293167893584623
50.48,0.00391608025275836,0.00293538648126135
50.49,0.00392613155084887,0.00293911381140632
50.5,0.00393623920989306,0.00294286107945185
50.51,0.00394640362069065,0.00294662843976734
50.52,0.00395662517878026,0.00295041604784962
50.53,0.00396690428460056,0.00295422406046253
50.54,0.00397724134343214,0.00295805263550442
50.55,0.00398763676553104,0.00296190193216517
50.56,0.00399809096612569,0.00296577211084403
50.57,0.00400860436549644,0.00296966333322535
50.58,0.00401917738902224,0.00297357576228585
50.59,0.00402981046722672,0.00297750956228882
50.6,0.00404050403580047,0.00298146489880435
50.61,0.0040512585357606,0.00298544193881811
50.62,0.00406207441333617,0.00298944085057862
50.63,0.00407295212021086,0.00299346180382021
50.64,0.00408389211340654,0.00299750496959772
50.65,0.00409489485547898,0.00300157052046457
50.66,0.00410596081447323,0.00300565863037272
50.67,0.0041170904640323,0.00300976947477494
50.68,0.0041282842834468,0.00301390323060613
50.69,0.00413954275770123,0.00301806007632521
50.7,0.00415086637757467,0.0030222401919614
50.71,0.0041622556396238,0.00302644375906158
50.72,0.00417371104632169,0.00303067096081677
50.73,0.00418523310607266,0.00303492198200817
50.74,0.00419682233328666,0.00303919700907007
50.75,0.00420847924848344,0.00304349623013778
50.76,0.00422020437826753,0.00304781983500257
50.77,0.00423199825548837,0.00305216801524388
50.78,0.00424386141919286,0.00305654096410346
50.79,0.00425579441486246,0.00306093887673609
50.8,0.00426779779429687,0.00306536195001617
50.81,0.00427987211581371,0.00306981038271759
50.82,0.00429201794426448,0.00307428437550028
50.83,0.00430423585104933,0.00307878413086282
50.84,0.00431652641436531,0.00308330985337513
50.85,0.0043288902190588,0.00308786174947495
50.86,0.00434132785687902,0.00309244002769904
50.87,0.00435383992638405,0.00309704489853158
50.88,0.00436642703321888,0.0031016765746652
50.89,0.00437908978999102,0.00310633527080639
50.9,0.00439182881651878,0.00311102120392737
50.91,0.00440464473971147,0.00311573459305436
50.92,0.00441753819390756,0.00312047565961071
50.93,0.00443050982071658,0.0031252446271951
50.94,0.0044435602692483,0.00313004172176978
50.95,0.00445669019610162,0.00313486717162448
50.96,0.00446990026549454,0.00313972120744277
50.97,0.00448319114942353,0.00314460406244288
50.98,0.00449656352758854,0.00314951597223978
50.99,0.00451001808758789,0.00315445717501928
51,0.00452355552501338,0.0031594279115692
51.01,0.00453717654347785,0.00316442842529208
51.02,0.00455088185477071,0.00316945896228416
51.03,0.00456467217888001,0.0031745197713452
51.04,0.00457854824418635,0.00317961110411635
51.05,0.00459251078743994,0.00318473321501467
51.06,0.00460656055393827,0.00318988636136652
51.07,0.00462069829763523,0.00319507080348191
51.08,0.00463492478118133,0.00320028680463724
51.09,0.00464924077602336,0.00320553463113671
51.1,0.00466364706259215,0.00321081455247541
51.11,0.00467814443031667,0.00321612684128314
51.12,0.00469273367777512,0.00322147177342036
51.13,0.00470741561278032,0.00322684962808084
51.14,0.00472219105250204,0.00323226068779392
51.15,0.00473706082359393,0.00323770523856592
51.16,0.00475202576227007,0.00324318356986986
51.17,0.00476708671444848,0.00324869597477628
51.18,0.00478224453581788,0.00325424274995079
51.19,0.00479750009202473,0.00325982419581916
51.2,0.00481285425876199,0.00326544061658374
51.21,0.00482830792186972,0.00327109232031508
51.22,0.00484386197747999,0.00327677961901129
51.23,0.00485951733215662,0.00328250282872622
51.24,0.00487527490293915,0.00328826226955414
51.25,0.00489113561761723,0.00329405826585505
51.26,0.00490710041473874,0.00329989114623219
51.27,0.00492317024375133,0.00330576124360571
51.28,0.00493934606524582,0.00331166889544632
51.29,0.00495562885093337,0.00331761444367318
51.3,0.00497201958391624,0.00332359823489614
51.31,0.00498851925876698,0.00332962062045739
51.32,0.00500512888167814,0.00333568195651957
51.33,0.00502184947061479,0.00334178260418849
51.34,0.00503868205544733,0.0033479229295974
51.35,0.00505562767816292,0.00335410330407104
51.36,0.00507268739292344,0.0033603241041561
51.37,0.00508986226628794,0.00336658571177173
51.38,0.00510715337731737,0.00337288851431072
51.39,0.00512456181783216,0.00337923290481867
51.4,0.00514208869244104,0.00338561928200243
51.41,0.00515973511885137,0.00339204805049009
51.42,0.00517750222785862,0.00339851962079019
51.43,0.00519539116373924,0.00340503440963558
51.44,0.0052134030842006,0.00341159283989478
51.45,0.00523153916070762,0.00341819534086552
51.46,0.00524980057863611,0.00342484234838114
51.47,0.00526818853736366,0.00343153430487642
51.48,0.00528670425062527,0.00343827165968758
51.49,0.00530534894651447,0.00344505486905677
51.5,0.00532412386779979,0.00345188439635313
51.51,0.00534303027206595,0.00345876071224416
51.52,0.00536206943195161,0.00346568429485972
51.53,0.00538124263528128,0.00347265562990051
51.54,0.0054005511853632,0.00347967521091863
51.55,0.00541999640109692,0.0034867435393926
51.56,0.00543957961727859,0.0034938611249874
51.57,0.00545930218471857,0.00350102848567646
51.58,0.00547916547058225,0.00350824614802603
51.59,0.00549917085849239,0.0035155146473097
51.6,0.00551931974879771,0.00352283452771718
51.61,0.00553961355881782,0.00353020634261059
51.62,0.00556005372310786,0.00353763065476775
51.63,0.00558064169357597,0.00354510803646446
51.64,0.00560137893988044,0.00355263906989478
51.65,0.00562226694954648,0.00356022434723269
51.66,0.00564330722828821,0.00356786447099045
51.67,0.005664501300228,0.00357556005419624
51.68,0.00568585070822158,0.00358331172074788
51.69,0.00570735701395308,0.00359112010548002
51.7,0.00572902179844803,0.0035989858547063
51.71,0.0057508466621301,0.00360690962625743
51.72,0.0057728332251954,0.00361489208989341
51.73,0.00579498312789573,0.00362293392756885
51.74,0.00581729803079323,0.00363103583373614
51.75,0.00583977961508841,0.00363919851567329
51.76,0.0058624295828803,0.00364742269378548
51.77,0.00588524965748627,0.00365570910193291
51.78,0.0059082415837326,0.00366405848777984
51.79,0.00593140712829421,0.00367247161316508
51.8,0.00595474807999086,0.00368094925443196
51.81,0.0059782662501342,0.00368949220284698
51.82,0.00600196347281123,0.00369810126490899
51.83,0.00602584160529174,0.0037067772628584
51.84,0.00604990252826587,0.00371552103493489
51.85,0.00607414814631291,0.00372433343597101
51.86,0.00609858038817601,0.0037332153376991
51.87,0.0061232012071113,0.00374216762923196
51.88,0.00614801258129527,0.00375119121752576
51.89,0.00617301651421021,0.0037602870279132
51.9,0.00619821503498741,0.00376945600451806
51.91,0.00622361019877193,0.00377869911076334
51.92,0.00624920408720342,0.00378801732999223
51.93,0.00627499880872651,0.00379741166587111
51.94,0.00630099649906923,0.0038068831430863
51.95,0.00632719932156256,0.00381643280776689
51.96,0.00635360946769414,0.00382606172824429
51.97,0.00638022915743663,0.00383577099554822
51.98,0.00640706063973773,0.00384556172409234
51.99,0.0064341061929456,0.00385543505232422
52,0.00646136812527065,0.00386539214338966
52.01,0.00648884877525324,0.00387543418584735
52.02,0.00651655051225697,0.00388556239441695
52.03,0.00654447573687356,0.00389577801063945
52.04,0.00657262688153737,0.00390608230379008
52.05,0.00660100641089489,0.00391647657153327
52.06,0.00662961682241014,0.00392696214086585
52.07,0.00665846064686904,0.00393754036893423
52.08,0.0066875404488641,0.00394821264390832
52.09,0.0067168588273423,0.0039589803858715
52.1,0.00674641841624257,0.00396984504789344
52.11,0.00677622188492244,0.00398080811685542
52.12,0.00680627193883576,0.00399187111459454
52.13,0.00683657132005056,0.00400303559888204
52.14,0.00686712280788337,0.00401430316455109
52.15,0.00689792921950361,0.00402567544466159
52.16,0.00692899341054543,0.00403715411162242
52.17,0.00696031827566812,0.00404874087838281
52.18,0.00699190674934369,0.00406043749981055
52.19,0.00702376180637077,0.00407224577386578
52.2,0.00705588646265798,0.00408416754308838
52.21,0.00708828377579873,0.00409620469588534
52.22,0.00712095684584413,0.00410835916807817
52.23,0.00715390881598288,0.00412063294437703
52.24,0.00718714287328548,0.00413302805998783
52.25,0.00722066224938234,0.00414554660219235
52.26,0.00725447022134484,0.00415819071214585
52.27,0.00728857011230033,0.00417096258653249
52.28,0.00732296529232102,0.00418386447944841
52.29,0.00735765917917808,0.00419689870429252
52.3,0.00739265523918919,0.00421006763577048
52.31,0.00742795698808829,0.00422337371198211
52.32,0.00746356799171077,0.00423681943638199
52.33,0.00749949186709531,0.0042504073802655
52.34,0.00753573228326765,0.00426414018494925
52.35,0.00757229296204687,0.00427802056408
52.36,0.00760917767918479,0.00429205130638133
52.37,0.00764639026512659,0.00430623527804741
52.38,0.00768393460609618,0.00432057542559705
52.39,0.00772181464502886,0.00433507477862305
52.4,0.00776003438259942,0.00434973645279868
52.41,0.00779859787827264,0.00436456365292437
52.42,0.00783750925130966,0.00437955967612857
52.43,0.00787677268191356,0.00439472791522943
52.44,0.00791639241231212,0.0044100718622273
52.45,0.00795637274784533,0.00442559511189333
