"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
75,0.0225467494764549,0.0236649886762573
75.03,0.0225955987612746,0.0237069394787391
75.06,0.0226421277976827,0.0237445081469557
75.09,0.0226876687384743,0.0237788003414982
75.12,0.0227337964553425,0.0238111061114742
75.15,0.0227823498413916,0.0238429079990672
75.18,0.0228354651363821,0.0238758964081944
75.21,0.0228956241324141,0.0239119935553518
75.24,0.0229657212503256,0.0239533878037589
75.27,0.0230491550858419,0.0240025808424565
75.3,0.0231499523422249,0.0240624510857651
75.33,0.0232729354555247,0.0241363379473913
75.36,0.0234239502546455,0.0242281534563265
75.39,0.0236101776115015,0.0243425302871131
75.42,0.0238405647574648,0.0244850190738657
75.45,0.0241264303574897,0.0246623535004717
75.48,0.0244823270009296,0.0248828101217125
75.51,0.0249272934074248,0.0251567028456515
75.54,0.0254867108098425,0.0254970722967289
75.57,0.0261951209437934,0.0259206627080183
75.6,0.0271006202094606,0.0264493320913431
75.63,0.0282719246203577,0.0271121307662104
75.66,0.0298101350935737,0.0279484382653672
75.69,0.0318691438990047,0.0290128268870985
75.72,0.0346927551208978,0.0303828405140487
75.75,0.0386861284363296,0.0321718982998868
75.78,0.0445629300491835,0.0345516573569172
75.81,0.0536745604220695,0.037792933034364
75.84,0.068826240196293,0.0423460876000722
75.87,0.0965756538149639,0.0490155457103559
75.9,0.154782177626077,0.0594013870116358
75.93,0.300724529862646,0.0773135108458067
75.96,0.680800047544364,0.113748913299839
75.99,0.773175502415366,0.179092059535193
76.02,0.350276273816408,0.292162901583186
76.05,0.179704802723259,0.560349627672285
76.08,0.113833665465913,0.802902907563561
76.11,0.0703916589130718,0.477747774741501
76.14,0.0482402786541465,0.230133887379478
76.17,0.0371017338978555,0.127982787378881
76.2,0.0306458772404069,0.0821021930313189
76.23,0.0265083077876822,0.0585253542734612
76.26,0.0236718091046133,0.0450257576949362
76.29,0.0216303643644726,0.0366318531742722
76.32,0.0201054386496238,0.0310686192370994
76.35,0.0189324062130464,0.027189557509379
76.38,0.0180087665466155,0.0243704926647172
76.41,0.0172681782411815,0.0222497474338021
76.44,0.0166664895121873,0.0206067715465377
76.47,0.016173818198554,0.0193012496384763
76.5,0.01576989330748,0.0182406725332441
76.53,0.0154412657941166,0.0173621743122394
76.56,0.0151796651637809,0.0166219130704321
76.59,0.014981126760095,0.0159886293713412
76.62,0.0148457183105845,0.0154396138649306
76.65,0.0147778409859692,0.0149581157974051
76.68,0.0147872272231813,0.0145316439820171
76.71,0.0148909657330142,0.0141508423255139
76.74,0.0151172558774721,0.0138087560176594
76.77,0.015512349319211,0.0135003910463981
76.8,0.0161538110186746,0.0132225406137438
76.83,0.0171772367973807,0.0129739407974929
76.86,0.0188339599665642,0.0127559886193571
76.89,0.0216268108030833,0.0125746813506079
76.92,0.0266631795693587,0.0124456407357347
76.95,0.036671027246708,0.0124075190724758
76.98,0.0589386560989141,0.0125536972038246
77.01,0.106913874285924,0.0129934288223843
77.04,0.133159954650945,0.0129595417176644
77.07,0.0793006515082872,0.0119524130015181
77.1,0.043673112693127,0.0112984133581645
77.13,0.0283460721611426,0.0109465687816732
77.16,0.021122240874752,0.0107113448366366
77.19,0.0172550564322479,0.0105246117509443
77.22,0.0149567798343069,0.0103617312883402
77.25,0.0134742764536855,0.0102126313781609
77.28,0.0124535980797048,0.0100726466841586
77.31,0.0117126449565055,0.00993936077605018
77.34,0.0111506077011632,0.00981139179529378
77.37,0.0107082452927029,0.0096878775965088
77.4,0.0103489862514881,0.00956823875049861
77.43,0.0100493044111171,0.00945206174189395
77.46,0.00979352940124589,0.00933903808439718
77.49,0.00957090932040439,0.00922893113425427
77.52,0.00937387768112885,0.00912155739820042
77.55,0.00919699356657655,0.00901677580899685
77.58,0.00903627296955412,0.00891448158171415
77.61,0.00888875528381317,0.00881460281628366
77.64,0.00875221546053917,0.00871709881396698
77.67,0.00862496884161801,0.00862195950551703
77.7,0.00850573638556618,0.00852920562688386
77.73,0.0083935501086273,0.0084388894170202
77.76,0.00828768583418438,0.00835109569254988
77.79,0.00818761481856156,0.00826594320190266
77.82,0.00809296864113807,0.00818358619434234
77.85,0.00800351355451379,0.00810421615674473
77.88,0.00791913167474767,0.0080280636835014
77.91,0.00783980718187094,0.00795540045506815
77.94,0.00776561623089256,0.00788654130317534
77.97,0.00769671964210439,0.00782184634734395
78,0.00763335769183326,0.00776172318795354
