"angle [deg]","Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
0,75,0.00254495094682061,0.00252972168745014
0,75.03,0.00256473192738071,0.00254887795960157
0,75.06,0.00258473944768356,0.00256822965244152
0,75.09,0.00260499241142675,0.00258779959903832
0,75.12,0.00262551093617858,0.00260761070394877
0,75.15,0.00264631637606172,0.00262768617754772
0,75.18,0.00266743135886383,0.00264804974252797
0,75.21,0.00268887983703769,0.00266872582039612
0,75.24,0.00271068715176037,0.00268973970364972
0,75.27,0.00273288011031103,0.00271111771910626
0,75.3,0.00275548707652173,0.00273288738618516
0,75.33,0.0027785380749672,0.00275507757408455
0,75.36,0.00280206490941037,0.00277771866091681
0,75.39,0.00282610129628369,0.00280084269764191
0,75.42,0.00285068301432301,0.00282448357952325
0,75.45,0.00287584807186814,0.00284867722789861
0,75.48,0.00290163689303657,0.00287346178447534
0,75.51,0.00292809252489568,0.00289887782103049
0,75.54,0.00295526086773734,0.0029249685672128
0,75.57,0.00298319093090049,0.00295178015928965
0,75.6,0.00301193511705622,0.00297936191305403
0,75.63,0.00304154953821612,0.00300776662427948
0,75.66,0.00307209436734712,0.00303705090066575
0,75.69,0.00310363422995252,0.00306727552956565
0,75.72,0.00313623864062085,0.00309850588631422
0,75.75,0.00316998249036449,0.00313081238872948
0,75.78,0.00320494659154169,0.00316427100418226
0,75.81,0.0032412182878766,0.00319896381626794
0,75.84,0.00327889213881727,0.00323497965968444
0,75.87,0.00331807068843859,0.00327241483277085
0,75.9,0.0033588653309824,0.00331137389886216
0,75.93,0.00340139728721012,0.0033519705895152
0,75.96,0.00344579870793182,0.00339432882463875
0,75.99,0.00349221392405241,0.00343858386724893
0,76.02,0.00354080086562658,0.00348488363342569
0,76.05,0.00359173267688517,0.00353339018213894
0,76.08,0.00364519955830334,0.00358428141324096
0,76.11,0.00370141087350451,0.00363775300811453
0,76.14,0.00376059756507541,0.00369402065304458
0,76.17,0.0038230149324826,0.00375332259367789
0,76.2,0.00388894583543076,0.00381592257803776
0,76.23,0.00395870439889234,0.00388211325718901
0,76.26,0.00403264031213268,0.00395222012713414
0,76.29,0.0041111438325715,0.00402660611207184
0,76.32,0.00419465163078736,0.00410567691209462
0,76.35,0.00428365364180705,0.00418988726407943
0,76.38,0.00437870112605743,0.00427974829875533
0,76.41,0.00448041619109951,0.00437583621951754
0,76.44,0.00458950308443673,0.00447880258115807
0,76.47,0.00470676164502359,0.00458938651543872
0,76.5,0.00483310339853293,0.00470842933678972
0,76.53,0.00496957090791017,0.00483689207327831
0,76.56,0.005117361154509,0.00497587661253296
0,76.59,0.0052778539392988,0.00512665134091461
0,76.62,0.00545264657540501,0.00529068240165775
0,76.65,0.00564359651728885,0.00546967202537585
0,76.68,0.00585287407164581,0.00566560582277775
0,76.71,0.00608302801101313,0.00588081151820352
0,76.74,0.00633706782859045,0.00611803239889386
0,76.77,0.00661856763872293,0.00638051985043597
0,76.8,0.0069317984824897,0.00667215086169182
0,76.83,0.00728189826850201,0.00699757850470761
0,76.86,0.00767509208900252,0.00736242639736606
0,76.89,0.00811898071170647,0.00777354246678252
0,76.92,0.00862292243535956,0.0082393335941543
0,76.95,0.00919854445089241,0.00877021196224581
0,76.98,0.00986043634791378,0.00937919776891627
0,77.01,0.0106271036926617,0.0100827440638578
0,77.04,0.0115222990941922,0.0109018822022289
0,77.07,0.0125769111324228,0.0118638382442406
0,77.1,0.0138316941615862,0.0130043545133065
0,77.13,0.0153412935231048,0.0143710895736526
0,77.16,0.0171803152080275,0.0160287065352889
0,77.19,0.019452710102465,0.0180666742726078
0,77.22,0.0223066961900319,0.0206115566915934
0,77.25,0.0259592517281656,0.0238469735132549
0,77.28,0.0307377928433568,0.0280471672191422
0,77.31,0.0371540667692837,0.0336357327780626
0,77.34,0.0460414626943378,0.0412931468455014
0,77.37,0.0588241923782634,0.0521641675447703
0,77.4,0.078077551651228,0.0682822655935553
0,77.43,0.108769944127291,0.0934966895401695
0,77.46,0.161163335338478,0.135630639411877
0,77.49,0.257444512736775,0.211657349586433
0,77.52,0.440595832904646,0.358096437280935
0,77.55,0.718485970180122,0.620288351333762
0,77.58,0.784881768139662,0.825742051316213
0,77.61,0.517844613028531,0.621932402905361
0,77.64,0.29689817366713,0.355651308350308
0,77.67,0.179182830157217,0.207411387875088
0,77.7,0.116891033934206,0.131148910149008
0,77.73,0.0815236557553124,0.0892830530226545
0,77.76,0.0599455362503797,0.0644519568832252
0,77.79,0.0459569835319952,0.0487119553729458
0,77.82,0.0364297388922906,0.03818107612248
0,77.85,0.0296752628726247,0.0308210514426924
0,77.88,0.0247261798525081,0.0254907315314388
0,77.91,0.0209992885513263,0.0215152000317137
0,77.94,0.0181274064068597,0.018476288495058
0,77.97,0.015870629994989,0.0161044590055108
0,78,0.0140671413645506,0.0142199967612692
10,75,0.00242923533037598,0.00644288552129713
10,75.03,0.00254504158006053,0.00774835691949138
10,75.06,0.00273605128024779,0.0100026514223435
10,75.09,0.00296612108863237,0.0144413119168153
10,75.12,0.00315221623839657,0.0253246552555674
10,75.15,0.00322332242261247,0.0656544513903975
10,75.18,0.00318521107333791,0.328894430517971
10,75.21,0.00309326232413198,0.0992923088732137
10,75.24,0.00299596167236904,0.0246900748196089
10,75.27,0.0029193365496929,0.0109002067749971
10,75.3,0.00287742248255574,0.00647322969286412
10,75.33,0.00289002345218692,0.00459749406730214
10,75.36,0.00303075276201548,0.00366585549046339
10,75.39,0.00385243677818159,0.00315440824539837
10,75.42,0.315209744599668,0.00285440248607605
