"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
70,0.467630100200769,0.0247518098977534
70.05,0.954340460298057,0.0319176286176188
70.1,0.673484318348176,0.0434580857523594
70.15,0.285300311920513,0.0638315223453334
70.2,0.140537384578439,0.104715387129875
70.25,0.081559923883332,0.203249997026497
70.3,0.0531427984676979,0.496267118282809
70.35,0.0376020716423535,0.981299500734317
70.4,0.0282904296192528,0.492019314536936
70.45,0.0223223873445616,0.198049862272789
70.5,0.0182965783060456,0.100509029035433
70.55,0.0154703366620562,0.0605762194081872
70.6,0.0134219445933297,0.0409477606242693
70.65,0.0118982166276496,0.0299939161187844
70.7,0.0107400352133814,0.0233060778822318
70.75,0.00984351336428591,0.0189432637977706
70.8,0.00913860261374777,0.0159495182364986
70.85,0.00857675290659288,0.0138117759405965
70.9,0.00812350671790507,0.012235419144233
70.95,0.00775389943004501,0.0110418112089576
71,0.00744951570428509,0.0101176926055992
71.05,0.00719655520891294,0.00938852815649405
71.1,0.00698453142337763,0.00880369583986929
71.15,0.00680537775779466,0.00832787421478942
71.2,0.00665282178623017,0.00793583594709535
71.25,0.00652193963334513,0.00760919273488092
71.3,0.00640883368779255,0.00733429951443931
71.35,0.00631039618512852,0.00710086963310841
71.4,0.00622413351387152,0.00690103848830281
71.45,0.00614803407767073,0.00672871723008905
71.5,0.00608046781210769,0.00657913833590229
71.55,0.00602010898697058,0.00644853070160112
71.6,0.00596587633164869,0.00633388377733557
71.65,0.00591688618286346,0.00623277395421284
71.7,0.00587241551830142,0.00614323514055792
71.75,0.0058318725637112,0.00606366114949874
71.8,0.0057947732520004,0.00599273128476852
71.85,0.0057607222409467,0.00592935304695608
71.9,0.00572939750898471,0.00587261761523072
71.95,0.00570053778028956,0.00582176496131537
72,0.00567393220182144,0.00577615629523764
72.05,0.00564941182524736,0.00573525214265802
72.1,0.00562684254419321,0.0056985947840491
72.15,0.00560611921192211,0.00566579409884527
72.2,0.00558716072259935,0.00563651608793381
72.25,0.00556990588282746,0.00561047351694766
72.3,0.00555430993563366,0.00558741825072306
72.35,0.005540341625208,0.00556713494397232
72.4,0.00552798071314109,0.00554943582688394
72.45,0.00551721587264797,0.00553415637874444
72.5,0.00550804290155149,0.00552115172619849
72.55,0.00550046320545239,0.00551029363577527
72.6,0.00549448251050988,0.0055014679954748
72.65,0.00549010977370556,0.00549457270188081
72.7,0.00548735626236951,0.0054895158834668
72.75,0.00548623478125587,0.00548621440529262
72.8,0.00548675902777596,0.00548459260886558
72.85,0.00548894306054148,0.00548458125039564
72.9,0.00549280086806692,0.0054861166062331
72.95,0.00549834602730848,0.00548913972011211
73,0.00550559144386686,0.00549359577130804
73.05,0.00551454916693339,0.00549943354586668
73.1,0.00552523027404006,0.00550660499635847
73.15,0.00553764482228292,0.00551506487819042
73.2,0.00555180186388382,0.00552477045223831
73.25,0.00556770952567731,0.00553568124556103
73.3,0.0055853751534547,0.00554775886320924
73.35,0.00560480552453013,0.00556096684611895
73.4,0.00562600713305461,0.00557527057038198
73.45,0.00564898655586343,0.00559063718514019
73.5,0.00567375090957034,0.00560703558732334
73.55,0.0057003084130326,0.00562443643217869
73.6,0.00572866907509861,0.005642812180638
73.65,0.00575884553351302,0.00566213718547837
73.7,0.00579085407987479,0.00568238782035035
73.75,0.00582471591779965,0.00570354265855788
73.8,0.00586045871670227,0.0057255827106385
73.85,0.00589811854715283,0.00574849173510716
73.9,0.00593774231518651,0.00577225664233916
73.95,0.00597939085780574,0.00579686801968915
74,0.00602314292834516,0.00582232081888023
74.05,0.00606910039653352,0.00584861526432157
74.1,0.00611739513397525,0.00587575806895257
74.15,0.00616819827774295,0.00590376408611948
74.2,0.00622173291291783,0.0059326585930578
74.25,0.00627829177203865,0.00596248050955683
74.3,0.00633826246585178,0.00599328703514501
74.35,0.00640216431256579,0.00602516049632817
74.4,0.00647070355532586,0.00605821874405355
74.45,0.00654485871500055,0.00609263145488359
74.5,0.00662601726486056,0.00612864665322221
74.55,0.00671620373714565,0.00616663578497434
74.6,0.00681847969710236,0.00620717441343999
74.65,0.0069376885044089,0.00625119615895842
74.7,0.00708194995371136,0.00630031060016623
74.75,0.00726596338089314,0.00635753042882181
74.8,0.00751931636330827,0.00642917975529789
74.85,0.00791163296134012,0.00653098939385355
74.9,0.00865460938582197,0.0067146520370398
74.95,0.0108371465406228,0.00727874840544451
75,0.0374596457906541,0.0322808824707712
75.05,0.00295397977710499,0.0064352659436816
75.1,0.00485611553234411,0.00628890420193173
75.15,0.00554936160322694,0.00635062751831317
75.2,0.00592716625880918,0.00641284862212355
75.25,0.00617702260857778,0.0064690823385708
75.3,0.0063625942193436,0.00652095897302818
75.35,0.00651144705383122,0.00657001751055075
75.4,0.0066374588854885,0.00661729162169589
75.45,0.00674838101301822,0.00666346030536924
75.5,0.00684888742054468,0.00670898088053562
75.55,0.00694196878904019,0.00675417236300613
75.6,0.00702963256270173,0.00679926560427746
75.65,0.00711328121652455,0.00684443378905708
75.7,0.00719392902246407,0.00688981144849499
75.75,0.0072723324187981,0.0069355066405079
75.8,0.00734907165697796,0.0069816089610939
75.85,0.00742460372485076,0.00702819494377949
