"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
60,0.000320911493040588,0.000146446513347609
60.1,0.000327034371939927,0.000147423113972089
60.2,0.000335517630373761,0.000148436530899576
60.3,0.000346720217083263,0.000149487714046104
60.4,0.000361809213029085,0.000150584716676283
60.5,0.00038350757231953,0.000151748206285829
60.6,0.000418510361717583,0.000153029716900788
60.7,0.000486903490061308,0.000154581256040731
60.8,0.000678785467792209,0.000157041308322725
60.9,0.00231025514061645,0.000166655054598341
61,0.0252832759367313,0.000336303030539553
61.1,0.00080163965696356,0.00016320524512492
61.2,0.000401670030707346,0.000160469288609022
61.3,0.000345575940474019,0.000161154715944467
61.4,0.00033146644640214,0.000162560629342612
61.5,0.000325538193816977,0.000164671285019069
61.6,0.000314190927258151,0.000169046274898332
61.7,0.000204953712397371,0.000341568686888838
61.8,0.00041957574992002,0.000157747244018736
61.9,0.000391078159402092,0.000162283241147088
62,0.000388289319368074,0.000164560826665272
62.1,0.000390669598103965,0.000166283093849806
62.2,0.00039503541883612,0.000167790775241872
62.3,0.000400432154855523,0.0001691972775415
62.4,0.000406483062446616,0.00017055122083165
62.5,0.000413017609467992,0.000171877007407395
62.6,0.000419954580734072,0.000173188317010853
62.7,0.000427257147529669,0.00017449349466947
62.8,0.000434913163839368,0.000175797996040394
62.9,0.000442925745361422,0.00017710560988915
63,0.000451308552260166,0.000178419117285999
63.1,0.000460083447133552,0.000179740670682826
63.2,0.000469279475394546,0.000181072023953566
63.3,0.000478932672596133,0.000182414680078624
63.4,0.000489086468815736,0.000183769990862004
63.5,0.000499792604602867,0.000185139228812692
63.6,0.000511112563533089,0.000186523642856318
63.7,0.000523119598723643,0.00018792450531302
63.8,0.00053590150443239,0.000189343155514998
63.9,0.000549564375715517,0.00019078104423198
64,0.0005642377272147,0.00019223978279248
64.1,0.000580081534805044,0.00019372120147565
64.2,0.000597296063580166,0.000195227422379096
64.3,0.000616135830914133,0.000196760954473296
64.4,0.000636929859702207,0.000198324821671592
64.5,0.000660111764393068,0.000199922740920289
64.6,0.000686265681445031,0.000201559377028926
64.7,0.000716198631844023,0.000203240718892439
64.8,0.000751058774419167,0.000204974653700396
64.9,0.000792537146147909,0.000206771876924972
65,0.000843229951108859,0.000208647400246731
65.1,0.000907331002762413,0.00021062318389431
65.2,0.000992061742606354,0.000212733033188139
65.3,0.00111093201619639,0.000215032455880171
65.4,0.00129222280846808,0.000217620612333991
65.5,0.00160555040681509,0.000220696270523568
65.6,0.00227251210057378,0.000224731087951513
65.7,0.00444125608357882,0.000231213103805028
65.8,0.0361932260450288,0.000251056580359399
65.9,0.00751470698838486,0.000328569003162471
66,0.0872629291619511,0.000910704507058768
66.1,0.00116568885091417,0.000239282636110505
66.2,0.000533372553061739,0.000233855659749316
66.3,0.000463981048575923,0.00023791883524038
66.4,0.000470436420158538,0.000246045795066485
66.5,0.000493351707331335,0.00026351959921378
66.6,0.000513643838203071,0.000345355185161433
66.7,0.0775790460008591,0.0151250112308418
66.8,0.00063646599813405,0.000198616281781749
66.9,0.000655154396306035,0.000212352117850978
67,0.000683944843535511,0.000219838747640422
67.1,0.000715282655870619,0.000224969292109467
67.2,0.000747882579406278,0.000228986536152997
67.3,0.00078147186832922,0.000232398229154551
67.4,0.000816058576457834,0.000235449724296899
67.5,0.000851752213384738,0.000238274256676108
67.6,0.000888706651302029,0.000240950688362496
67.7,0.000927099677759502,0.000243528934712245
67.8,0.00096712582230396,0.000246042363817534
67.9,0.00100899468919513,0.000248514343648476
68,0.00105293186608491,0.000250961928095261
68.1,0.001099181218843,0.000253398045190201
68.2,0.00114800808878246,0.000255832856655758
68.3,0.00119970322238738,0.000258274637305878
68.4,0.00125458742230844,0.000260730365461037
68.5,0.00131301699980146,0.000263206134147542
68.6,0.00137539017558319,0.00026570744858001
68.7,0.00144215463506192,0.000268239450629593
68.8,0.00151381650876503,0.000270807096329762
68.9,0.00159095112626972,0.000273415304347657
69,0.00167421598970463,0.00027606908786415
69.1,0.0017643665410757,0.000278773679277311
69.2,0.00186227546770723,0.000281534656232041
69.3,0.00196895651601126,0.000284358075560931
69.4,0.00208559409448017,0.000287250623498769
69.5,0.00221358036590213,0.000290219790060497
69.6,0.00235456211439378,0.000293274078175365
69.7,0.00251050048747459,0.000296423260425005
69.8,0.00268374786899506,0.00029967870101999
69.9,0.00287714779305726,0.000303053765623562
70,0.003094166215594,0.000306564352587801
