"angle [deg]","Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
10,75.57,0.0416196891706582,0.330963898230919
10,75.6,0.0413004021601676,0.190706216706583
10,75.63,0.0405700370143066,0.0629662066560863
10,75.66,0.0449151421142719,0.0306883190635107
10,75.69,0.0570957606898005,0.0222763521066514
10,75.72,0.104510332588706,0.0205358997400419
10,75.75,0.240821674997046,0.0214942059505977
10,75.78,0.0440144389265212,0.0219437684546939
10,75.81,0.0301503891512708,0.0233727582417486
10,75.84,0.0295376325906824,0.0251576061796893
10,75.87,0.030687813439789,0.0271770987596471
10,75.9,0.0322159850257463,0.0294262193040344
10,75.93,0.0338676435266997,0.0319437309797899
10,75.96,0.0355990742225053,0.0348021157446484
10,75.99,0.0374204269458893,0.0381171354177282
10,76.02,0.0393648314783052,0.0420802894893965
10,76.05,0.0414928825603625,0.0470455956959597
10,76.08,0.0439318913388985,0.0537876642168021
10,76.11,0.0470254116985056,0.0644352583798012
10,76.14,0.0520364710462263,0.0869475928007496
10,76.17,0.0660043781199559,0.167263566399493
10,76.2,0.123708639283453,0.555947358314929
10,76.23,0.090792706522689,0.358235854019469
10,76.26,0.0725864052364544,0.231534157848546
10,76.29,0.06981297955079,0.214855954749459
10,76.32,0.0706435162301738,0.229626909777313
10,76.35,0.0728562988520197,0.258138367910238
10,76.38,0.076597208967989,0.289010708409241
10,76.41,0.0854826554699826,0.306992072584995
10,76.44,0.124766335815807,0.308407720594442
10,76.47,0.73012278452263,0.594729268009513
10,76.5,0.141762214963191,0.22843201819882
10,76.53,0.0802646207176169,0.143082832528871
10,76.56,0.0659102665837603,0.0993456958997574
10,76.59,0.057641468842442,0.0708459204838651
10,76.62,0.0513989490002471,0.0513976395495717
10,76.65,0.0467649431817759,0.0376285328388419
10,76.68,0.0437567159680695,0.0274080016557992
10,76.71,0.042269059919118,0.019596296482193
10,76.74,0.0419576201698763,0.0229477799405136
10,76.77,0.0453116162174089,0.0771387793790599
10,76.8,0.0471857637983454,0.0323939476571588
10,76.83,0.0502390480769067,0.0222347119346487
10,76.86,0.0541479901278442,0.0176742122542697
10,76.89,0.0587392005224638,0.0149823321615641
10,76.92,0.0639152074748149,0.0131980627057734
10,76.95,0.0696048142819057,0.0119498344863765
10,76.98,0.0757437783090518,0.0110558496088542
10,77.01,0.0822622255082505,0.0104130994672058
10,77.04,0.0890743819958036,0.00995739665360085
10,77.07,0.0960698296051903,0.00964611927168191
