"Freq [GHz]","AbsorbanceTM []"
30,0.000409447173947641
30.01,0.000422550491253726
30.02,0.000435481769146318
30.03,0.000448242180705827
30.04,0.000460832896544972
30.05,0.000473255084752378
30.06,0.000485509910903237
30.07,0.00049759853798137
30.08,0.000509522126408646
30.09,0.000521281834004017
30.1,0.000532878815944882
30.11,0.00054431422476664
30.12,0.000555589210305629
30.13,0.000566704919717442
30.14,0.000577662497424192
30.15,0.000588463085120616
30.16,0.000599107821698808
30.17,0.000609597843290954
30.18,0.000619934283214274
30.19,0.000630118271915725
30.2,0.000640150937019524
30.21,0.000650033403259753
30.22,0.000659766792474259
30.23,0.000669352223580333
30.24,0.000678790812518759
30.25,0.00068808367231199
30.26,0.000697231912964558
30.27,0.000706236641497937
30.28,0.000715098961879268
30.29,0.000723819975061768
30.3,0.000732400778883924
30.31,0.000740842468154868
30.32,0.000749146134534806
30.33,0.000757312866546234
30.34,0.000765343749619118
30.35,0.000773239865964892
30.36,0.000781002294623856
30.37,0.000788632111453413
30.38,0.000796130389052574
30.39,0.000803498196807362
30.4,0.000810736600830197
30.41,0.00081784666394924
30.42,0.000824829445715713
30.43,0.000831686002341625
30.44,0.000838417386734625
30.45,0.000845024648428505
30.46,0.00085150883359375
30.47,0.000857870985035536
30.48,0.000864112142120343
30.49,0.000870233340840021
30.5,0.000876235613732734
30.51,0.000882119989872754
30.52,0.00088788749489499
30.53,0.000893539150911393
30.54,0.000899075976571795
30.55,0.00090449898698941
30.56,0.000909809193766264
30.57,0.000915007604941342
30.58,0.000920095224989148
30.59,0.000925073054833248
30.6,0.000929942091783653
30.61,0.000934703329539488
30.62,0.000939357758221737
30.63,0.00094390636426489
30.64,0.000948350130474673
30.65,0.000952690036029491
30.66,0.000956927056386281
30.67,0.000961062163327808
30.68,0.000965096324938131
30.69,0.000969030505599378
30.7,0.000972865665932021
30.71,0.000976602762854162
30.72,0.000980242749503701
30.73,0.000983786575272982
30.74,0.000987235185744395
30.75,0.000990589522764096
30.76,0.000993850524321105
30.77,0.000997019124629128
30.78,0.00100009625407105
30.79,0.00100308283917006
30.8,0.00100597980264483
30.81,0.00100878806332572
30.82,0.00101150853617371
30.83,0.001014142132301
30.84,0.00101668975889979
30.85,0.00101915231927785
30.86,0.00102153071283784
30.87,0.00102382583506733
30.88,0.00102603857750094
30.89,0.00102816982777132
30.9,0.00103022046954626
30.91,0.00103219138254584
30.92,0.00103408344250722
30.93,0.00103589752123201
30.94,0.00103763448650085
30.95,0.00103929520214086
30.96,0.00104088052795825
30.97,0.00104239131976569
30.98,0.00104382842935757
30.99,0.00104519270451553
31,0.0010464849889954
31.01,0.00104770612251104
31.02,0.00104885694074386
31.03,0.00104993827532252
31.04,0.0010509509538269
31.05,0.00105189579976295
31.06,0.00105277363258782
31.07,0.00105358526766974
31.08,0.00105433151630874
31.09,0.00105501318573742
31.1,0.00105563107906481
31.11,0.00105618599531576
31.12,0.00105667872943438
31.13,0.00105711007224063
31.14,0.0010574808104522
31.15,0.00105779172667109
31.16,0.00105804359939632
31.17,0.00105823720297538
31.18,0.00105837330764236
31.19,0.00105845267951787
31.2,0.00105847608056353
31.21,0.00105844426863155
31.22,0.00105835799738463
31.23,0.00105821801640626
31.24,0.00105802507108821
31.25,0.0010577799026924
31.26,0.00105748324830923
31.27,0.00105713584090006
31.28,0.00105673840925646
31.29,0.00105629167800592
31.3,0.00105579636763042
31.31,0.00105525319443611
31.32,0.00105466287056211
31.33,0.0010540261040185
31.34,0.00105334359858889
31.35,0.00105261605394757
31.36,0.00105184416555859
31.37,0.00105102862474094
31.38,0.00105017011863595
31.39,0.00104926933021632
31.4,0.0010483269382725
31.41,0.00104734361745773
31.42,0.00104632003821314
31.43,0.00104525686684354
31.44,0.00104415476547048
31.45,0.00104301439203802
31.46,0.00104183640035105
31.47,0.00104062144000661
31.48,0.00103937015647582
31.49,0.00103808319104348
31.5,0.00103676118084051
31.51,0.00103540475881414
31.52,0.00103401455378183
31.53,0.0010325911903869
31.54,0.00103113528913823
31.55,0.00102964746634471
31.56,0.0010281283342084
31.57,0.00102657850077148
31.58,0.00102499856991167
31.59,0.00102338914139266
31.6,0.00102175081081246
31.61,0.00102008416966104
31.62,0.00101838980524582
31.63,0.00101666830080038
31.64,0.00101492023539795
31.65,0.00101314618399329
31.66,0.00101134671743353
31.67,0.00100952240243879
31.68,0.00100767380163014
31.69,0.00100580147349405
31.7,0.00100390597246169
31.71,0.0010019878488241
31.72,0.00100004764879802
31.73,0.000998085914531877
31.74,0.000996103184045416
31.75,0.000994099991322606
31.76,0.000992076866252134
31.77,0.000990034334666823
31.78,0.000987972918332303
31.79,0.000985893134969662
31.8,0.000983795498247453
31.81,0.000981680517765704
31.82,0.000979548699131749
31.83,0.000977400543887619
31.84,0.000975236549566438
31.85,0.000973057209673667
31.86,0.000970863013727619
31.87,0.000968654447201178
31.88,0.000966431991608951
31.89,0.000964196124453864
31.9,0.00096194731925936
31.91,0.000959686045593267
31.92,0.000957412769013177
31.93,0.000955127951173584
31.94,0.000952832049704422
31.95,0.00095052551836794
31.96,0.000948208806924256
31.97,0.000945882361243711
31.98,0.000943546623263902
31.99,0.000941202031014554
32,0.000938849018617849
32.01,0.000936488016295201
32.02,0.00093411945039612
32.03,0.000931743743373237
32.04,0.000929361313826371
32.05,0.000926972576497653
32.06,0.000924577942262639
32.07,0.000922177818157732
32.08,0.000919772607415825
32.09,0.000917362709414449
32.1,0.000914948519726955
32.11,0.000912530430127623
32.12,0.000910108828610201
32.13,0.00090768409936115
