"Freq [GHz]","AbsorbanceTM []"
30,0.0132065842217378
30.01,0.0131683244666054
30.02,0.0131306668776188
30.03,0.0130935974496552
30.04,0.0130571024026473
30.05,0.0130211681794712
30.06,0.0129857814440074
30.07,0.0129509290789669
30.08,0.012916598183937
30.09,0.0128827760733216
30.1,0.0128494502742206
30.11,0.0128166085244125
30.12,0.0127842387702845
30.13,0.0127523291647478
30.14,0.0127208680652189
30.15,0.0126898440314844
30.16,0.0126592458236598
30.17,0.0126290624001392
30.18,0.01259928291552
30.19,0.0125698967184876
30.2,0.0125408933498184
30.21,0.0125122625402911
30.22,0.0124839942086177
30.23,0.0124560784593912
30.24,0.0124285055810207
30.25,0.0124012660437286
30.26,0.0123743504974482
30.27,0.0123477497698158
30.28,0.0123214548641536
30.29,0.0122954569573756
30.3,0.012269747398048
30.31,0.0122443177043222
30.32,0.0122191595619435
30.33,0.0121942648222214
30.34,0.0121696255000959
30.35,0.0121452337720874
30.36,0.0121210819743693
30.37,0.0120971626007663
30.38,0.0120734683007712
30.39,0.0120499918776876
30.4,0.0120267262865701
30.41,0.0120036646323801
30.42,0.0119808001680111
30.43,0.011958126292385
30.44,0.0119356365485838
30.45,0.0119133246219212
30.46,0.0118911843380544
30.47,0.0118692096611629
30.48,0.0118473946920042
30.49,0.0118257336661817
30.5,0.0118042209521875
30.51,0.0117828510496675
30.52,0.0117616185875555
30.53,0.0117405183222994
30.54,0.0117195451360348
30.55,0.0116986940348961
30.56,0.0116779601471397
30.57,0.0116573387214393
30.58,0.0116368251251903
30.59,0.0116164148427251
30.6,0.0115961034736026
30.61,0.0115758867309217
30.62,0.0115557604396618
30.63,0.0115357205349749
30.64,0.0115157630604849
30.65,0.0114958841667514
30.66,0.0114760801095148
30.67,0.0114563472481587
30.68,0.0114366820440545
30.69,0.0114170810589788
30.7,0.0113975409535642
30.71,0.0113780584856906
30.72,0.0113586305089506
30.73,0.0113392539710858
30.74,0.0113199259125195
30.75,0.011300643464796
30.76,0.0112814038490759
30.77,0.0112622043746985
30.78,0.0112430424376647
30.79,0.011223915519206
30.8,0.0112048211843448
30.81,0.0111857570804397
30.82,0.0111667209358004
30.83,0.0111477105582658
30.84,0.0111287238338509
30.85,0.0111097587253184
30.86,0.0110908132708533
30.87,0.0110718855827497
30.88,0.0110529738460015
30.89,0.0110340763170387
30.9,0.0110151913224257
30.91,0.010996317257547
30.92,0.0109774525853509
30.93,0.0109585958350462
30.94,0.0109397456009268
30.95,0.0109209005410806
30.96,0.0109020593761476
30.97,0.0108832208881787
30.98,0.0108643839193877
30.99,0.0108455473710248
31,0.0108267102020982
31.01,0.0108078714283572
31.02,0.0107890301210886
31.03,0.0107701854059143
31.04,0.0107513364618274
31.05,0.0107324825199593
31.06,0.0107136228625597
31.07,0.0106947568218927
31.08,0.0106758837791981
31.09,0.0106570031636218
31.1,0.0106381144511526
31.11,0.0106192171636506
31.12,0.0106003108678294
31.13,0.0105813951742049
31.14,0.0105624697361277
31.15,0.0105435342488507
31.16,0.0105245884485468
31.17,0.0105056321113159
31.18,0.0104866650522908
31.19,0.010467687124696
31.2,0.0104486982189452
31.21,0.0104296982617315
31.22,0.0104106872151156
31.23,0.0103916650757013
31.24,0.0103726318737138
31.25,0.0103535876721743
31.26,0.0103345325660443
31.27,0.0103154666813965
31.28,0.0102963901746216
31.29,0.0102773032315431
31.3,0.0102582060667135
31.31,0.0102390989225628
31.32,0.0102199820686573
31.33,0.010200855800898
31.34,0.01018172044081
31.35,0.0101625763347729
31.36,0.0101434238532855
31.37,0.010124263390258
31.38,0.010105095362262
31.39,0.0100859202079339
31.4,0.0100667383871244
31.41,0.0100475503803851
31.42,0.0100283566881616
31.43,0.0100091578301955
31.44,0.00998995434489525
31.45,0.00997074678865151
31.46,0.0099515357352169
31.47,0.00993232177510517
31.48,0.00991310551497426
31.49,0.00989388757700282
31.5,0.00987466859828101
31.51,0.0098554492303371
31.52,0.00983623013843693
31.53,0.00981701200104113
31.54,0.00979779550936011
31.55,0.00977858136664145
31.56,0.0097593702877663
31.57,0.00974016299866065
31.58,0.00972096023578228
31.59,0.00970176274562817
31.6,0.0096825712841937
31.61,0.00966338661653454
31.62,0.00964420951622524
31.63,0.00962504076493398
31.64,0.0096058811518922
31.65,0.00958673147350975
31.66,0.009567592532853
31.67,0.00954846513926411
31.68,0.00952935010784639
31.69,0.00951024825911306
31.7,0.00949116041852172
31.71,0.00947208741608219
31.72,0.00945303008592524
31.73,0.00943398926594208
31.74,0.00941496579734902
31.75,0.00939596052436631
31.76,0.00937697429374662
31.77,0.00935800795453157
31.78,0.00933906235755955
31.79,0.00932013835522383
31.8,0.00930123680104233
31.81,0.00928235854937198
31.82,0.00926350445502033
31.83,0.00924467537299567
31.84,0.0092258721581151
31.85,0.0092070956647069
31.86,0.00918834674633551
31.87,0.00916962625546169
31.88,0.00915093504317122
31.89,0.00913227395888427
31.9,0.00911364385005686
31.91,0.00909504556192664
31.92,0.00907647993722493
31.93,0.00905794781592495
31.94,0.00903945003496609
31.95,0.00902098742803137
31.96,0.00900256082528539
31.97,0.00898417105311311
31.98,0.00896581893391613
31.99,0.0089475052858623
32,0.00892923092266984
32.01,0.00891099665341544
32.02,0.00889280328225084
32.03,0.00887465160826006
32.04,0.00885654242524814
32.05,0.00883847652149772
32.06,0.00882045467961745
32.07,0.00880247767636866
32.08,0.00878454628243253
32.09,0.00876666126227077
32.1,0.00874882337393013
32.11,0.00873103336889713
32.12,0.00871329199191273
32.13,0.00869559998083558
32.14,0.00867795806645788
