"Freq [GHz]","AbsorbanceTM []"
30,0.00626391498901568
30.01,0.00626344107262311
30.02,0.00626295475531868
30.03,0.00626245631778222
30.04,0.00626194603616437
30.05,0.00626142418208697
30.06,0.00626089102277039
30.07,0.00626034682095389
30.08,0.00625979183508596
30.09,0.00625922631924303
30.1,0.00625865052326735
30.11,0.00625806469277757
30.12,0.00625746906918423
30.13,0.00625686388980962
30.14,0.00625624938785607
30.15,0.00625562579250327
30.16,0.00625499332891766
30.17,0.00625435221832882
30.18,0.00625370267805259
30.19,0.00625304492154355
30.2,0.00625237915842447
30.21,0.006251705594568
30.22,0.00625102443207837
30.23,0.0062503358694016
30.24,0.00624964010131179
30.25,0.00624893731900789
30.26,0.00624822771010125
30.27,0.00624751145868851
30.28,0.00624678874539797
30.29,0.00624605974741077
30.3,0.00624532463851957
30.31,0.00624458358916669
30.32,0.00624383676647289
30.33,0.00624308433430509
30.34,0.00624232645326395
30.35,0.0062415632807894
30.36,0.00624079497115571
30.37,0.00624002167554227
30.38,0.00623924354203809
30.39,0.00623846071569201
30.4,0.00623767333859859
30.41,0.00623688154984081
30.42,0.00623608548562804
30.43,0.00623528527927386
30.44,0.00623448106125568
30.45,0.00623367295925015
30.46,0.00623286109814136
30.47,0.00623204560013313
30.48,0.00623122658468844
30.49,0.00623040416864862
30.5,0.00622957846622474
30.51,0.00622874958903097
30.52,0.00622791764616892
30.53,0.00622708274419037
30.54,0.0062262449871987
30.55,0.00622540447684006
30.56,0.00622456131237392
30.57,0.00622371559066714
30.58,0.00622286740626288
30.59,0.00622201685138324
30.6,0.0062211640160138
30.61,0.00622030898788117
30.62,0.00621945185251416
30.63,0.00621859269328129
30.64,0.00621773159137873
30.65,0.0062168686259616
30.66,0.00621600387406607
30.67,0.00621513741069613
30.68,0.00621426930885882
30.69,0.00621339963958956
30.7,0.00621252847195475
30.71,0.00621165587312877
30.72,0.0062107819084033
30.73,0.00620990664121068
30.74,0.00620903013315066
30.75,0.0062081524440678
30.76,0.00620727363198981
30.77,0.00620639375325183
30.78,0.00620551286248849
30.79,0.0062046310126237
30.8,0.00620374825497272
30.81,0.00620286463921593
30.82,0.00620198021344331
30.83,0.0062010950241943
30.84,0.00620020911646779
30.85,0.00619932253376487
30.86,0.00619843531808129
30.87,0.00619754751001322
30.88,0.0061966591486784
30.89,0.00619577027182194
30.9,0.00619488091582177
30.91,0.00619399111570207
30.92,0.006193100905171
30.93,0.00619221031662942
30.94,0.00619131938122397
30.95,0.00619042812885118
30.96,0.00618953658819943
30.97,0.00618864478674164
30.98,0.0061877527507963
30.99,0.0061868605055353
31,0.00618596807499461
31.01,0.00618507548212199
31.02,0.00618418274880539
31.03,0.00618328989583783
31.04,0.00618239694303757
31.05,0.00618150390916339
31.06,0.00618061081202648
31.07,0.00617971766847725
31.08,0.00617882449438456
31.09,0.0061779313047563
31.1,0.00617703811365677
31.11,0.00617614493429908
31.12,0.00617525177904132
31.13,0.00617435865940141
31.14,0.00617346558608312
31.15,0.00617257256899295
31.16,0.00617167961729392
31.17,0.00617078673936056
31.18,0.00616989394285394
31.19,0.00616900123472219
31.2,0.00616810862120643
31.21,0.00616721610788717
31.22,0.00616632369967196
31.23,0.0061654314008619
31.24,0.00616453921509741
31.25,0.0061636471454628
31.26,0.00616275519442067
31.27,0.00616186336387614
31.28,0.0061609716552028
31.29,0.0061600800692363
31.3,0.00615918860630049
31.31,0.00615829726620765
31.32,0.00615740604830495
31.33,0.00615651495147262
31.34,0.00615562397414759
31.35,0.00615473311433823
31.36,0.00615384236961403
31.37,0.00615295173717523
31.38,0.00615206121381651
31.39,0.00615117079597638
31.4,0.00615028047972288
31.41,0.00614939026081673
31.42,0.00614850013465362
31.43,0.00614761009635256
31.44,0.00614672014071815
31.45,0.00614583026227677
31.46,0.00614494045527891
31.47,0.00614405071374324
31.48,0.00614316103143797
31.49,0.00614227140188928
31.5,0.00614138181841373
31.51,0.00614049227415214
31.52,0.00613960276201175
31.53,0.00613871327475213
31.54,0.00613782380498074
31.55,0.00613693434511997
31.56,0.00613604488746711
31.57,0.00613515542419885
31.58,0.0061342659473631
31.59,0.0061333764489202
31.6,0.00613248692070256
31.61,0.00613159735450453
31.62,0.00613070774200619
31.63,0.00612981807485335
31.64,0.00612892834462453
31.65,0.00612803854286881
31.66,0.00612714866110908
31.67,0.00612625869083938
31.68,0.00612536862353719
31.69,0.00612447845068531
31.7,0.00612358816377723
31.71,0.00612269775433782
31.72,0.00612180721388655
31.73,0.00612091653400759
31.74,0.00612002570631154
31.75,0.00611913472248948
31.76,0.00611824357425339
31.77,0.00611735225343468
31.78,0.00611646075190153
31.79,0.00611556906163568
31.8,0.00611467717470815
31.81,0.00611378508328586
31.82,0.00611289277963778
31.83,0.00611200025618186
31.84,0.00611110750544552
31.85,0.00611021452006577
31.86,0.00610932129286001
31.87,0.00610842781675125
31.88,0.00610753408485665
31.89,0.00610664009041617
31.9,0.00610574582685297
31.91,0.00610485128777438
31.92,0.00610395646694328
31.93,0.00610306135832761
31.94,0.00610216595606117
31.95,0.00610127025449592
31.96,0.00610037424817667
31.97,0.00609947793186283
31.98,0.00609858130052054
31.99,0.00609768434932656
32,0.00609678707369476
32.01,0.00609588946926987
32.02,0.00609499153190263
32.03,0.00609409325771226
32.04,0.00609319464304592
32.05,0.00609229568450576
32.06,0.0060913963789212
32.07,0.00609049672340656
32.08,0.0060895967153255
32.09,0.00608869635229958
32.1,0.0060877956322255
32.11,0.0060868945532494
32.12,0.00608599311383673
32.13,0.00608509131267998
32.14,0.00608418914877829
32.15,0.00608328662143409
32.16,0.00608238373020986
32.17,0.00608148047494816
32.18,0.00608057685583197
32.19,0.00607967287329569
32.2,0.00607876852810507
32.21,0.00607786382130149
32.22,0.00607695875425962
32.23,0.00607605332863104
32.24,0.00607514754640326
32.25,0.00607424140987223
32.26,0.00607333492161544
32.27,0.00607242808458319
32.28,0.00607152090198848
32.29,0.00607061337740666
32.3,0.0060697055147082
32.31,0.00606879731808385
32.32,0.00606788879209108
32.33,0.00606697994155969
32.34,0.00606607077166754
32.35,0.00606516128795132
32.36,0.00606425149623013
32.37,0.00606334140268727
32.38,0.00606243101382031
32.39,0.00606152033646756
32.4,0.00606060937781094
32.41,0.00605969814535956
32.42,0.00605878664694504
32.43,0.00605787489075904
32.44,0.00605696288532087
32.45,0.00605605063946391
32.46,0.00605513816241432
32.47,0.00605422546368117
32.48,0.0060533125531318
32.49,0.00605239944099611
32.5,0.00605148613779294
32.51,0.00605057265443731
32.52,0.00604965900213128
32.53,0.00604874519244669
32.54,0.00604783123728803
32.55,0.00604691714888628
32.56,0.00604600293983459
32.57,0.00604508862302988
32.58,0.00604417421174164
32.59,0.00604325971954178
32.6,0.00604234516036917
32.61,0.00604143054848094
32.62,0.00604051589846166
32.63,0.00603960122525404
32.64,0.00603868654412032
32.65,0.00603777187063614
32.66,0.00603685722073521
32.67,0.00603594261068752
32.68,0.00603502805704881
32.69,0.00603411357675721
32.7,0.00603319918704959
32.71,0.00603228490547369
32.72,0.00603137074993743
32.73,0.00603045673864655
32.74,0.00602954289012692
32.75,0.00602862922325376
32.76,0.0060277157571903
32.77,0.0060268025114254
32.78,0.00602588950576977
32.79,0.00602497676034086
32.8,0.00602406429558999
32.81,0.00602315213224702
32.82,0.00602224029137699
32.83,0.00602132879433215
32.84,0.00602041766278383
32.85,0.006019506918717
32.86,0.00601859658439219
32.87,0.00601768668239577
32.88,0.00601677723559813
32.89,0.00601586826716327
32.9,0.00601495980055855
32.91,0.00601405185954129
32.92,0.00601314446815326
32.93,0.00601223765073189
32.94,0.00601133143190347
32.95,0.00601042583656397
32.96,0.00600952088989992
32.97,0.0060086166173724
32.98,0.00600771304471948
32.99,0.00600681019796845
33,0.00600590810340473
33.01,0.00600500678757121
33.02,0.00600410627732328
33.03,0.00600320659971065
33.04,0.00600230778212463
33.05,0.00600140985215381
33.06,0.00600051283768244
33.07,0.0059996167668217
33.08,0.00599872166796278
33.09,0.00599782756972866
33.1,0.00599693450100169
33.11,0.00599604249090502
33.12,0.0059951515687926
33.13,0.00599426176426776
33.14,0.0059933731071794
33.15,0.00599248562760324
33.16,0.00599159935583748
33.17,0.00599071432242759
33.18,0.00598983055813396
33.19,0.00598894809393358
33.2,0.00598806696105159
33.21,0.00598718719089342
33.22,0.00598630881510842
33.23,0.00598543186554612
33.24,0.00598455637428696
33.25,0.00598368237357838
33.26,0.00598280989590649
33.27,0.00598193897394994
33.28,0.00598106964058198
33.29,0.00598020192886894
33.3,0.00597933587208166
33.31,0.00597847150365816
33.32,0.00597760885726695
33.33,0.00597674796671654
33.34,0.00597588886602307
33.35,0.00597503158936086
33.36,0.00597417617110241
33.37,0.00597332264578987
33.38,0.00597247104810894
33.39,0.00597162141295637
33.4,0.0059707737753506
33.41,0.00596992817051367
33.42,0.00596908463377754
33.43,0.00596824320067513
33.44,0.00596740390686923
33.45,0.00596656678818674
33.46,0.00596573188057392
33.47,0.00596489922014898
33.48,0.0059640688431688
33.49,0.00596324078602006
33.5,0.00596241508522699
33.51,0.00596159177745736
33.52,0.00596077089947478
33.53,0.0059599524882209
33.54,0.00595913658073133
33.55,0.00595832321416911
33.56,0.00595751242581222
33.57,0.00595670425305816
33.58,0.0059558987334134
33.59,0.00595509590451138
33.6,0.00595429580407769
33.61,0.00595349846994209
33.62,0.00595270394004788
33.63,0.00595191225242075
33.64,0.00595112344520021
33.65,0.00595033755660512
33.66,0.0059495546249555
33.67,0.0059487746886735
33.68,0.00594799778622424
33.69,0.0059472239562034
33.7,0.00594645323725118
33.71,0.00594568566810705
33.72,0.00594492128757418
33.73,0.00594416013453369
33.74,0.00594340224794521
33.75,0.00594264766680486
33.76,0.00594189643021092
33.77,0.00594114857730654
33.78,0.0059404041472797
33.79,0.00593966317940642
33.8,0.00593892571298271
33.81,0.0059381917873802
33.82,0.00593746144202267
33.83,0.00593673471636313
33.84,0.00593601164991187
33.85,0.00593529228220224
33.86,0.00593457665282493
33.87,0.00593386480141944
33.88,0.00593315676761696
33.89,0.00593245259113451
33.9,0.00593175231167342
33.91,0.00593105596897725
33.92,0.00593036360284183
33.93,0.00592967525303634
33.94,0.00592899095938315
33.95,0.00592831076172529
33.96,0.00592763469989988
33.97,0.00592696281376259
33.98,0.00592629514320964
33.99,0.005925631728117
34,0.00592497260836056
34.01,0.00592431782386049
34.02,0.00592366741448858
34.03,0.00592302142015955
34.04,0.00592237988078004
34.05,0.0059217428362236
34.06,0.0059211103263862
34.07,0.00592048239116871
34.08,0.00591985907040926
34.09,0.00591924040399205
34.1,0.00591862643176544
34.11,0.00591801719354867
34.12,0.00591741272916113
34.13,0.0059168130784083
34.14,0.00591621828105127
34.15,0.005915628376848
34.16,0.00591504340554039
34.17,0.00591446340679935
34.18,0.00591388842032692
34.19,0.00591331848575471
34.2,0.00591275364270039
34.21,0.00591219393073872
34.22,0.00591163938940331
34.23,0.00591109005823565
34.24,0.00591054597666862
34.25,0.00591000718416235
34.26,0.00590947372008421
34.27,0.00590894562378919
34.28,0.00590842293458127
34.29,0.00590790569172228
34.3,0.0059073939344193
34.31,0.00590688770182746
34.32,0.00590638703306445
34.33,0.00590589196719149
34.34,0.00590540254321381
34.35,0.00590491880007837
34.36,0.00590444077670205
34.37,0.00590396851191655
34.38,0.00590350204451617
34.39,0.00590304141321052
34.4,0.00590258665667143
34.41,0.00590213781351623
34.42,0.00590169492228187
34.43,0.00590125802143671
34.44,0.00590082714940754
34.45,0.00590040234454758
34.46,0.00589998364513111
34.47,0.00589957108937034
34.48,0.00589916471542251
34.49,0.00589876456136995
34.5,0.00589837066521282
34.51,0.00589798306487943
34.52,0.0058976017982536
34.53,0.00589722690310368
34.54,0.00589685841717125
34.55,0.0058964963780922
34.56,0.00589614082343304
34.57,0.00589579179069855
34.58,0.00589544931729025
34.59,0.0058951134405536
34.6,0.00589478419776024
34.61,0.0058944616260922
34.62,0.0058941457626468
34.63,0.00589383664445131
34.64,0.00589353430846051
34.65,0.00589323879153314
34.66,0.0058929501304571
34.67,0.00589266836194113
34.68,0.00589239352260329
34.69,0.00589212564898578
34.7,0.00589186477754611
34.71,0.00589161094465407
34.72,0.0058913641866255
34.73,0.00589112453964646
34.74,0.00589089203985194
34.75,0.00589066672329064
