"angle [deg]","Freq [GHz]","AbsorbanceTE []","AbsorbanceTM []"
0,75,0.0047539325932493,0.00296733711315522
0,75.03,0.0048474722011167,0.00298587321823984
0,75.06,0.00494746050578043,0.00300536313420408
0,75.09,0.00505460847837857,0.00302589852498514
0,75.12,0.00516973653754293,0.00304758472774525
0,75.15,0.00529379429217924,0.00307054293980191
0,75.18,0.00542788478063827,0.00309491288478481
0,75.21,0.0055732944087804,0.00312085608025037
0,75.24,0.00573153016506323,0.00314855986553109
0,75.27,0.00590436620225399,0.00317824239845088
0,75.3,0.00609390257750897,0.00321015889668863
0,75.33,0.00630263991908564,0.00324460949357985
0,75.36,0.00653357515766029,0.00328194920700775
0,75.39,0.00679032541010094,0.00332260070422596
0,75.42,0.00707728991050438,0.00336707080659082
0,75.45,0.00739986398643278,0.00341597205882416
0,75.48,0.00776472516291715,0.00347005124579758
0,75.51,0.00818022065495883,0.00353022757773991
0,75.54,0.00865689959910221,0.00359764454055422
0,75.57,0.00920825543385251,0.00367374139176657
0,75.6,0.00985177912052904,0.00376035343408232
0,75.63,0.0106104816684034,0.00385985532452737
0,75.66,0.0115151415185176,0.00397537023726569
0,75.69,0.0126077002860487,0.00411108241417846
0,75.72,0.0139465303933786,0.0042727167732558
0,75.75,0.0156148539262322,0.00446829738966481
0,75.78,0.0177346648204635,0.00470938909468099
0,75.81,0.0204906765071641,0.00501321245473785
0,75.84,0.0241734502478949,0.00540641761765925
0,75.87,0.0292613923017051,0.00593219680168644
0,75.9,0.0365870858210467,0.00666459377982997
0,75.93,0.0477022702341082,0.00773966020626227
0,75.96,0.0657597966667489,0.00943018609244684
0,75.99,0.0979136976513848,0.0123475608015723
0,76.02,0.16283520295614,0.0180687525464832
0,76.05,0.31711232437495,0.0313128362346434
0,76.08,0.710278921925924,0.064261009689152
0,76.11,0.953396056990598,0.0835047784249634
0,76.14,0.455336691624757,0.0419914088098685
0,76.17,0.202745887126874,0.0219264726827286
0,76.2,0.107674661035587,0.0153432363709961
0,76.23,0.0657199704320501,0.0138406898495742
0,76.26,0.04434857361871,0.0155483036107725
0,76.29,0.0324475804613207,0.0219510327525855
0,76.32,0.0260120935179343,0.0423766929495631
0,76.35,0.0265142424933243,0.143499875717377
0,76.38,0.0340830369921813,0.353918725997983
0,76.41,0.015620147040793,0.0681752584589846
0,76.44,0.0116275588646843,0.0242494688503661
0,76.47,0.00974447154815705,0.0128750129824825
0,76.5,0.00850747788604689,0.00846991689859056
0,76.53,0.00760058782851136,0.00634367834990179
0,76.56,0.00690295747992808,0.00516778808635809
0,76.59,0.0063516233202332,0.00445508852255039
0,76.62,0.00590800980014339,0.00399396781766836
0,76.65,0.00554629489285519,0.00368080285982997
0,76.68,0.00524825448962529,0.00346010645940875
0,76.71,0.00500056979394503,0.0033000355940922
0,76.74,0.00479325902644467,0.00318127780862754
0,76.77,0.0046186946689144,0.00309157997673659
0,76.8,0.00447095558181443,0.0030228710129071
0,76.83,0.00434538386874894,0.00296966380985975
0,76.86,0.00423827317282877,0.00292812593874081
0,76.89,0.00414664449348856,0.00289551764352325
0,76.92,0.00406808197338637,0.00286984026465875
0,76.95,0.00400061073624369,0.0028496097180466
0,76.98,0.00394260478089048,0.00283370671273742
0,77.01,0.00389271671249847,0.00282127540984145
0,77.04,0.00384982356744379,0.00281165343937806
0,77.07,0.00381298464705238,0.00280432267658581
0,77.1,0.0037814084166804,0.00279887404507817
0,77.13,0.00375442631573586,0.00279498197058448
0,77.16,0.00373147188795397,0.00279238558792028
0,77.19,0.00371206404136615,0.00279087474483597
0,77.22,0.00369579353990135,0.00279027946128585
0,77.25,0.0036823120431998,0.00279046191038712
0,77.28,0.00367132316895047,0.00279131026084023
0,77.31,0.00366257517125257,0.0027927339087418
0,77.34,0.00365585491881171,0.00279465975773685
0,77.37,0.00365098292339894,0.00279702929640535
0,77.4,0.00364780922274477,0.00279979628843041
0,77.43,0.00364620996177134,0.00280292493729928
0,77.46,0.0036460845467382,0.00280638842070002
0,77.49,0.0036473532730632,0.00281016771643317
0,77.52,0.00364995534474866,0.00281425065806629
0,77.55,0.00365384722056483,0.00281863117439374
0,77.58,0.00365900123259,0.00282330867548997
0,77.61,0.00366540443369923,0.00282828755736864
0,77.64,0.00367305763754422,0.00283357680249952
0,77.67,0.00368197462129083,0.00283918965851537
0,77.7,0.00369218146622607,0.00284514338082276
0,77.73,0.00370371601513397,0.00285145902731154
0,77.76,0.00371662743037549,0.0028581612971883
0,77.79,0.0037309758364833,0.0028652784048353
0,77.82,0.00374683203638204,0.00287284198397131
0,77.85,0.00376427729044326,0.0028808870167355
0,77.88,0.00378340314899572,0.0028894517829966
0,77.91,0.00380431133204051,0.00289857782780079
0,77.94,0.00382711364851118,0.00290830994287361
0,77.97,0.00385193195026823,0.00291869616056684
0,78,0.00387889811614739,0.00292978775835695
10,75,0.00283411652819332,0.00262483099655719
10,75.03,0.00284450034865658,0.00262977131120989
10,75.06,0.00285485985029232,0.00263462288367633
10,75.09,0.00286520191611961,0.00263939802096158
10,75.12,0.00287553303234511,0.00264410725772135
10,75.15,0.00288585937416985,0.00264875964340772
10,75.18,0.00289618688460525,0.00265336298662211
10,75.21,0.00290652134790403,0.00265792406312582
10,75.24,0.00291686846014017,0.00266244879385136
10,75.27,0.00292723389830984,0.00266694239726861
10,75.3,0.00293762339037384,0.00267140952067757
10,75.33,0.00294804278819794,0.00267585435378093
10,75.36,0.00295849814638005,0.00268028072816751
10,75.39,0.00296899580950838,0.00268469220504153
