"Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
50,0.00242492217145274,0.00337436959022619
50.05,0.00242873651777364,0.00337064511715968
50.1,0.00243204177945211,0.00336486480996223
50.15,0.00243493551341356,0.00335752151992763
50.2,0.00243751175895135,0.00334904873027031
50.25,0.00243986126154883,0.00333982398943389
50.3,0.00244207171766353,0.00333017242837974
50.35,0.00244422804307787,0.00332037033142041
50.4,0.00244641266780499,0.00331064873128584
50.45,0.00244870586133616,0.0033011970007838
50.5,0.00245118609249628,0.00329216641492558
50.55,0.00245393042958153,0.00328367365972293
50.6,0.00245701498672846,0.00327580426508178
50.65,0.00246051542485803,0.00326861594243066
50.7,0.00246450751613347,0.00326214180879969
50.75,0.00246906778376443,0.00325639348224027
50.8,0.00247427423094437,0.00325136403517623
50.85,0.00248020717583863,0.00324703079456801
50.9,0.00248695021362011,0.003243357980246
50.95,0.00249459133110674,0.0032402991747652
51,0.00250322420509863,0.00323779961987236
51.05,0.00251294972369587,0.00323579833745535
51.1,0.00252387777802765,0.00323423007378543
51.15,0.00253612938442827,0.00323302706860307
51.2,0.002549839210925,0.00323212065168998
51.25,0.00256515860073747,0.00323144267158215
51.3,0.00258225920881583,0.00323092676271197
51.35,0.0026013373971564,0.00323050945880565
51.4,0.00262261957318399,0.00323013116243442
51.45,0.0026463687047511,0.00322973698227813
51.5,0.00267289231055412,0.00322927745196766
51.55,0.00270255231339189,0.00322870914802431
51.6,0.00273577726525276,0.00322799522699302
51.65,0.00277307763500545,0.00322710590869391
51.7,0.00281506513051633,0.00322601893934371
51.75,0.00286247749963464,0.00322472008093411
51.8,0.00291621109443296,0.00322320369068385
51.85,0.00297736505568325,0.00322147348415214
51.9,0.00304730399679753,0.00321954362059351
51.95,0.00312775193429315,0.00321744032737969
52,0.0032209414694967,0.00321520440951795
52.05,0.00332986321593776,0.0032128952185283
52.1,0.00345869785403852,0.00321059706599647
52.15,0.00361357618944436,0.0032084298369599
52.2,0.00380391429005078,0.00320656705902245
52.25,0.00404473956166562,0.00320526775679497
52.3,0.00436075170120842,0.00320493506834241
52.35,0.00479364829985462,0.00320622995394948
52.4,0.00541635102525617,0.00321030668631406
52.45,0.00636365663981209,0.00321934227512977
52.5,0.00790651219437,0.0032378589657488
52.55,0.0106580531339194,0.00327652352656016
52.6,0.0162555819335226,0.00336540739156088
52.65,0.0302594658695733,0.00361586369253208
52.7,0.0793439339428479,0.00468080965950102
52.75,0.251842750856482,0.0108829551877524
52.8,0.109409102709511,0.0055165435236505
52.85,0.0364798118754711,0.0038752179888496
52.9,0.0179632957801037,0.00349566555701752
52.95,0.0111575948315179,0.00335341338949391
53,0.00798582631984646,0.0032842994304827
53.05,0.00627107008073813,0.00324515453848417
53.1,0.00524713863275961,0.00322074506496173
53.15,0.00459120503617771,0.00320458887141772
53.2,0.00414875854283336,0.00319354835569952
53.25,0.00383850308127953,0.00318595564981317
53.3,0.00361442411342305,0.00318085919858335
53.35,0.00344892210639203,0.0031776855360709
53.4,0.00332464455843451,0.00317607377380613
53.45,0.0032302482702341,0.0031757888160181
53.5,0.00315807216898212,0.00317667321597126
53.55,0.00310279692947779,0.00317861919478069
53.6,0.00306064099577374,0.00318155173719092
53.65,0.0030288611955035,0.00318541804655825
53.7,0.00300543297649436,0.00319018079356237
53.75,0.00298884012435474,0.00319581370472877
53.8,0.00297793318103923,0.00320229863768828
53.85,0.00297183210501717,0.00320962362680188
53.9,0.00296985808973615,0.00321778157711783
53.95,0.00297148500600641,0.00322676940147826
54,0.00297630430475082,0.00323658746639122
54.05,0.00298399931499682,0.00324723925746506
54.1,0.00299432620570894,0.00325873120335707
54.15,0.00300709974671443,0.003271072616997
54.2,0.00302218257465348,0.00328427572426537
54.25,0.0030394770554073,0.00329835576012294
54.3,0.00305891909587053,0.0033133311172685
54.35,0.0030804734402532,0.00332922353731235
54.4,0.00310413011338684,0.0033460583371282
54.45,0.00312990176481198,0.00336386466574834
54.5,0.00315782173256374,0.00338267578839435
54.55,0.00318794269466516,0.00340252939657015
54.6,0.0032203358109909,0.00342346794319526
54.65,0.0032550902862255,0.00344553900366273
54.7,0.00329231330515101,0.00346879566409164
54.75,0.00333213030841417,0.00349329693916045
54.8,0.00337468559029686,0.00351910822243229
54.85,0.00342014321203421,0.00354630177326554
54.9,0.00346868823414348,0.00357495724486412
54.95,0.00352052828125904,0.00360516225925611
55,0.00357589546213599,0.0036370130356449
55.05,0.00363504867768927,0.00367061508009614
55.1,0.00369827635969078,0.00370608394497718
55.15,0.00376589969537799,0.00374354606893768
55.2,0.00383827640550216,0.00378313970874622
55.25,0.00391580515929246,0.00382501597658758
55.3,0.00399893072807767,0.00386933999848238
55.35,0.00408815000057272,0.00391629221125378
55.4,0.00418401900986809,0.00396606981892089
55.45,0.00428716115315875,0.00401888843152454
55.5,0.00439827682529115,0.00407498391401406
55.55,0.00451815473419936,0.00413461447601104
55.6,0.00464768522617187,0.00419806303877812
55.65,0.00478787602194575,0.00426563992112006
55.7,0.00493987085635283,0.00433768589292594
55.75,0.00510497162770507,0.00441457565233938
55.8,0.0052846648066901,0.00449672179224481
55.85,0.00548065303394341,0.00458457933234413
55.9,0.00569489306223314,0.00467865090596808
55.95,0.00592964148502095,0.00477949270535805
56,0.00618751005587015,0.00488772130736648
56.05,0.00647153286150304,0.00500402152166324
56.1,0.00678524819247062,0.00512915542829318
56.15,0.00713279868963201,0.00526397279986679
56.2,0.00751905426823285,0.00540942313673021
56.25,0.00794976347574683,0.00556656958297641
56.3,0.0084317403603833,0.00573660503501927
56.35,0.00897309564136739,0.00592087080673764
56.4,0.00958352295928178,0.00612087827256924
56.45,0.0102746531355195,0.00633833397455297
56.5,0.0110604913704376,0.00657516874807751
56.55,0.011957953448418,0.00683357149283081
56.6,0.0129875157948671,0.00711602828183233
56.65,0.0141739876592742,0.00742536755528722
56.7,0.0155473960041251,0.00776481216821268
56.75,0.0171439340147522,0.00813803902491972
56.8,0.0190068427110474,0.00854924689488257
56.85,0.0211869371765018,0.00900323269330039
56.9,0.0237421970143947,0.00950547591886775
56.95,0.0267353301481985,0.0100622299033201
57,0.0302273947623548,0.0106806167930902
57.05,0.0342644099250125,0.0113687203785503
57.1,0.0388527433659922,0.0121356664697969
57.15,0.0439192725061703,0.0129916737183554
57.2,0.0492571308097774,0.0139480475659305
57.25,0.0544722746465678,0.0150170750518924
57.3,0.0589712400134471,0.0162117570882762
57.35,0.0620485541681354,0.0175452863937461
57.4,0.0630989606109652,0.0190301438596355
57.45,0.0618725260880426,0.0206766476712226
57.5,0.0585998451844804,0.0224907597590865
57.55,0.0538842849949519,0.0244709588667522
57.6,0.0484475473810211,0.0266040757339542
57.65,0.042905088466038,0.0288602245108852
57.7,0.0376672908546891,0.0311874341049593
57.75,0.0329478846330264,0.0335073113808968
57.8,0.0288191487297053,0.0357139128121008
57.85,0.0252695676679291,0.0376785086065402
57.9,0.0222464643249192,0.0392623287116971
57.95,0.0196822667757098,0.0403370184907731
58,0.0175086439825587,0.0408087078357118
58.05,0.0156630876891591,0.0406382282979025
58.1,0.0140912878107168,0.0398498199976773
58.15,0.0127473808059854,0.0385247966437855
58.2,0.0115932445943245,0.0367829484877754
58.25,0.0105974556495778,0.0347589721907515
58.3,0.00973420781945655,0.032581512959468
58.35,0.00898232354704531,0.0303593391337807
58.4,0.00832440261852552,0.028175374156954
58.45,0.00774611294118221,0.0260868011605759
58.5,0.00723561051142374,0.0241286790809684
58.55,0.00678306993484801,0.0223188871845201
58.6,0.00638030645338117,0.0206629989905109
58.65,0.00602047228447411,0.0191584036083746
58.7,0.00569781265225577,0.0177974750630192
58.75,0.00540746948219162,0.0165698483562584
58.8,0.00514532305104065,0.0154639647549791
58.85,0.00490786384331054,0.0144680663176169
58.9,0.00469208846834857,0.0135707981771971
58.95,0.00449541477832971,0.0127615434647411
59,0.00431561235015676,0.0120305828704329
59.05,0.00415074530067749,0.011369143569275
59.1,0.00399912504145994,0.0107693814882635
59.15,0.00385927108128326,0.0102243259154233
59.2,0.00372987838420213,0.00972780502493353
59.25,0.00360979011020734,0.0092743638205377
59.3,0.00349797482765435,0.00885918130282481
59.35,0.0033935075059115,0.00847799059673171
59.4,0.00329555379175239,0.0081270037986092
59.45,0.00320335725615117,0.00780284203624504
59.5,0.00311622948904666,0.0075024704215938
59.55,0.00303354313716742,0.00722313703147948
59.6,0.00295472825527743,0.00696231465157715
59.65,0.00287927271478705,0.00671764366722671
59.7,0.00280672795255366,0.00648687410558069
59.75,0.00273672215297216,0.00626780435476493
59.8,0.00266898421016759,0.00605821342401924
59.85,0.00260338380849878,0.00585578266055242
59.9,0.0025399961927729,0.00565800145573503
59.95,0.00247920556452419,0.00546204943395823
60,0.00242187015412521,0.00526464458750142
