"Freq [GHz]","AbsorbanceTM []"
30,0.0440887953528588
30.01,0.0438288928449672
30.02,0.0435671704132714
30.03,0.0433037276170504
30.04,0.043038662900999
30.05,0.0427720735496071
30.06,0.042504055643877
30.07,0.0422347040204173
30.08,0.0419641122329407
30.09,0.0416923725161411
30.1,0.0414195757518562
30.11,0.0411458114375469
30.12,0.0408711676571107
30.13,0.0405957310539061
30.14,0.0403195868059641
30.15,0.0400428186035087
30.16,0.0397655086284601
30.17,0.039487737536153
30.18,0.0392095844390433
30.19,0.0389311268924567
30.2,0.0386524408822955
30.21,0.0383736008146464
30.22,0.0380946795072354
30.23,0.0378157481826678
30.24,0.0375368764635307
30.25,0.0372581323689901
30.26,0.0369795823132452
30.27,0.036701291105395
30.28,0.0364233219509021
30.29,0.0361457364545252
30.3,0.0358685946246506
30.31,0.0355919548789633
30.32,0.0353158740514308
30.33,0.035040407400497
30.34,0.034765608618517
30.35,0.0344915298421981
30.36,0.0342182216642539
30.37,0.0339457331459643
30.38,0.0336741118307032
30.39,0.0334034037584457
30.4,0.0331336534810202
30.41,0.0328649040782307
30.42,0.0325971971747038
30.43,0.032330572957439
30.44,0.0320650701939934
30.45,0.0318007262512682
30.46,0.0315375771148757
30.47,0.0312756574090084
30.48,0.0310150004167088
30.49,0.0307556381006918
30.5,0.030497601124403
30.51,0.0302409188735359
30.52,0.0299856194777717
30.53,0.0297317298328394
30.54,0.029479275622759
30.55,0.0292282813423428
30.56,0.0289787703197638
30.57,0.0287307647393374
30.58,0.0284842856643704
30.59,0.0282393530600862
30.6,0.0279959858165746
30.61,0.0277542017717365
30.62,0.0275140177343369
30.63,0.027275449506808
30.64,0.0270385119082195
30.65,0.0268032187970418
30.66,0.026569583093799
30.67,0.0263376168036625
30.68,0.026107331038885
30.69,0.0258787360410516
30.7,0.0256518412031823
30.71,0.0254266550916713
30.72,0.0252031854679295
30.73,0.0249814393099457
30.74,0.0247614228334764
30.75,0.0245431415131558
30.76,0.0243266001031841
30.77,0.0241118026578832
30.78,0.02389875255194
30.79,0.0236874525003486
30.8,0.0234779045781202
30.81,0.0232701102396591
30.82,0.0230640703378449
30.83,0.022859785142842
30.84,0.0226572543605942
30.85,0.0224564771509566
30.86,0.0222574521455677
30.87,0.0220601774654478
30.88,0.0218646507381167
30.89,0.0216708691145943
30.9,0.0214788292858991
30.91,0.0212885274993672
30.92,0.0210999595745259
30.93,0.0209131209187277
30.94,0.0207280065424365
30.95,0.0205446110741774
30.96,0.0203629287751556
30.97,0.0201829535535814
30.98,0.0200046789787063
30.99,0.0198280982944272
31,0.0196532044326998
31.01,0.0194799900265876
31.02,0.0193084474229938
31.03,0.0191385686950587
31.04,0.0189703456543887
31.05,0.0188037698627527
31.06,0.0186388326437349
31.07,0.0184755250938855
31.08,0.0183138380937329
31.09,0.018153762318413
31.1,0.0179952882480295
31.11,0.017838406177821
31.12,0.0176831062279192
31.13,0.0175293783529447
31.14,0.0173772123512905
31.15,0.0172265978741798
31.16,0.0170775244343923
31.17,0.016929981414828
31.18,0.0167839580767728
31.19,0.0166394435679107
31.2,0.0164964269301621
31.21,0.0163548971071987
31.22,0.0162148429517905
31.23,0.0160762532329385
31.24,0.0159391166427191
31.25,0.0158034218029666
31.26,0.0156691572717356
31.27,0.0155363115495847
31.28,0.0154048730855459
31.29,0.0152748302830522
31.3,0.0151461715055753
31.31,0.0150188850820531
31.32,0.0148929593122272
31.33,0.0147683824717295
31.34,0.014645142816992
31.35,0.0145232285900394
31.36,0.0144026280229943
31.37,0.0142833293426312
31.38,0.0141653207745118
31.39,0.0140485905471698
31.4,0.0139331268960394
31.41,0.0138189180672816
31.42,0.0137059523214077
31.43,0.0135942179368449
31.44,0.0134837032133155
31.45,0.0133743964750702
31.46,0.0132662860740134
31.47,0.0131593603927398
31.48,0.0130536078473669
31.49,0.0129490168903026
31.5,0.0128455760128777
31.51,0.0127432737479221
31.52,0.0126420986721043
31.53,0.0125420394082938
31.54,0.0124430846277805
31.55,0.0123452230523344
31.56,0.0122484434562604
31.57,0.0121527346682816
31.58,0.0120580855733983
31.59,0.0119644851145787
31.6,0.0118719222944582
31.61,0.011780386176874
31.62,0.0116898658883273
31.63,0.011600350619455
31.64,0.0115118296263069
31.65,0.0114242922316071
31.66,0.0113377278259371
31.67,0.0112521258688907
31.68,0.0111674758900677
31.69,0.0110837674900774
31.7,0.0110009903414722
31.71,0.0109191341896019
31.72,0.0108381888533953
31.73,0.0107581442261201
31.74,0.0106789902760688
31.75,0.0106007170472177
31.76,0.0105233146597697
31.77,0.0104467733107328
31.78,0.0103710832743515
31.79,0.0102962349026346
31.8,0.0102222186256701
31.81,0.0101490249520244
31.82,0.0100766444690513
31.83,0.0100050678431517
31.84,0.00993428582002565
31.85,0.00986428922485294
31.86,0.00979506896249116
31.87,0.00972661601754576
31.88,0.00965892145451996
31.89,0.00959197641786391
31.9,0.00952577213199257
31.91,0.00946029990130159
31.92,0.00939555111014623
31.93,0.0093315172227898
31.94,0.00926818978329813
31.95,0.0092055604154927
31.96,0.00914362082277553
31.97,0.00908236278801888
31.98,0.00902177817335581
31.99,0.00896185892000601
32,0.00890259704806939
32.01,0.00884398465631608
32.02,0.00878601392186618
32.03,0.00872867709998471
32.04,0.0086719665237861
32.05,0.00861587460393765
32.06,0.00856039382830154
32.07,0.00850551676165778
32.08,0.00845123604534537
32.09,0.00839754439687468
32.1,0.00834443460959422
32.11,0.00829189955230225
32.12,0.00823993216884356
32.13,0.00818852547769189
32.14,0.00813767257157194
