"Freq [GHz]","AbsorbanceTM []"
30,0.0490261404467374
30.01,0.0489528191041627
30.02,0.0488770039424449
30.03,0.0487987095284544
30.04,0.0487179516192215
30.05,0.0486347471363844
30.06,0.0485491141397423
30.07,0.0484610717999062
30.08,0.048370640370184
30.09,0.0482778411576388
30.1,0.0481826964935265
30.11,0.0480852297030286
30.12,0.047985465074366
30.13,0.0478834278275028
30.14,0.0477791440822342
30.15,0.0476726408258744
30.16,0.0475639458806767
30.17,0.0474530878708381
30.18,0.0473400961892388
30.19,0.0472250009640305
30.2,0.0471078330250863
30.21,0.046988623870287
30.22,0.0468674056317339
30.23,0.0467442110420699
30.24,0.0466190734007382
30.25,0.0464920265403912
30.26,0.0463631047934292
30.27,0.0462323429586969
30.28,0.0460997762684181
30.29,0.0459654403554034
30.3,0.045829371220574
30.31,0.0456916052007599
30.32,0.0455521789369771
30.33,0.045411129343051
30.34,0.045268493574628
30.35,0.0451243089988282
30.36,0.0449786131642439
30.37,0.0448314437715567
30.38,0.044682838644632
30.39,0.0445328357023079
30.4,0.0443814729306481
30.41,0.0442287883559412
30.42,0.044074820018238
30.43,0.0439196059456075
30.44,0.0437631841290474
30.45,0.0436055924980574
30.46,0.043446868896912
30.47,0.0432870510616827
30.48,0.0431261765978664
30.49,0.0429642829589179
30.5,0.0428014074252349
30.51,0.0426375870841582
30.52,0.0424728588104971
30.53,0.0423072592478965
30.54,0.0421408247908668
30.55,0.0419735915676092
30.56,0.0418055954235164
30.57,0.0416368719053936
30.58,0.0414674562464952
30.59,0.0412973833521026
30.6,0.0411266877860127
30.61,0.0409554037575388
30.62,0.0407835651093356
30.63,0.0406112053058416
30.64,0.040438357422415
30.65,0.0402650541351353
30.66,0.0400913277112458
30.67,0.0399172100002297
30.68,0.0397427324255285
30.69,0.0395679259768925
30.7,0.0393928212032593
30.71,0.0392174482063483
30.72,0.0390418366346641
30.73,0.0388660156782199
30.74,0.0386900140636801
30.75,0.0385138600501334
30.76,0.0383375814253151
30.77,0.0381612055023541
30.78,0.0379847591170319
30.79,0.0378082686254076
30.8,0.0376317599020757
30.81,0.0374552583387077
30.82,0.0372787888431039
30.83,0.0371023758385791
30.84,0.0369260432638723
30.85,0.0367498145732938
30.86,0.0365737127373211
30.87,0.0363977602435728
30.88,0.0362219790979512
30.89,0.0360463908263958
30.9,0.0358710164766378
30.91,0.0356958766204668
30.92,0.0355209913561488
30.93,0.0353463803112005
30.94,0.0351720626453765
30.95,0.0349980570538639
30.96,0.0348243817707717
30.97,0.0346510545727757
30.98,0.0344780927830173
30.99,0.0343055132751831
31,0.0341333324776559
31.01,0.0339615663780674
31.02,0.0337902305277699
31.03,0.0336193400465591
31.04,0.0334489096275977
31.05,0.0332789535422927
31.06,0.0331094856454811
31.07,0.0329405193805458
31.08,0.0327720677848118
31.09,0.0326041434948606
31.1,0.032436758751997
31.11,0.0322699254078418
31.12,0.032103654929899
31.13,0.0319379584071974
31.14,0.0317728465560321
31.15,0.0316083297257159
31.16,0.0314444179043328
31.17,0.0312811207245826
31.18,0.0311184474696001
31.19,0.0309564070787923
31.2,0.0307950081537478
31.21,0.0306342589640385
31.22,0.0304741674531388
31.23,0.0303147412442629
31.24,0.0301559876462104
31.25,0.0299979136592459
31.26,0.0298405259808209
31.27,0.029683831011475
31.28,0.0295278348605508
31.29,0.0293725433519306
31.3,0.0292179620297526
31.31,0.0290640961640565
31.32,0.0289109507564531
31.33,0.028758530545661
31.34,0.0286068400130802
31.35,0.0284558833882648
31.36,0.0283056646543497
31.37,0.0281561875534818
31.38,0.0280074555921056
31.39,0.0278594720462708
31.4,0.0277122399668285
31.41,0.0275657621846389
31.42,0.0274200413155851
31.43,0.0272750797657071
31.44,0.0271308797360792
31.45,0.0269874432277875
31.46,0.0268447720467572
31.47,0.0267028678085041
31.48,0.0265617319428733
31.49,0.0264213656986639
31.5,0.0262817701481727
31.51,0.0261429461918008
31.52,0.0260048945623548
31.53,0.0258676158294937
31.54,0.0257311104040505
31.55,0.025595378542153
31.56,0.0254604203494886
31.57,0.0253262357853372
31.58,0.0251928246665915
31.59,0.0250601866717354
31.6,0.0249283213446688
31.61,0.0247972280985916
31.62,0.0246669062196594
31.63,0.0245373548707318
31.64,0.0244085730949264
31.65,0.0242805598191882
31.66,0.024153313857727
31.67,0.0240268339154542
31.68,0.0239011185913182
31.69,0.0237761663815187
31.7,0.0236519756827757
31.71,0.0235285447954806
31.72,0.0234058719267071
31.73,0.0232839551932829
31.74,0.0231627926247072
31.75,0.0230423821660953
31.76,0.0229227216809217
31.77,0.0228038089539035
31.78,0.022685641693592
31.79,0.0225682175351112
31.8,0.0224515340427291
31.81,0.0223355887123661
31.82,0.0222203789741029
31.83,0.022105902194629
31.84,0.0219921556795618
31.85,0.0218791366757756
31.86,0.0217668423737098
31.87,0.0216552699095166
31.88,0.0215444163672922
31.89,0.0214342787811069
31.9,0.0213248541371343
31.91,0.0212161393756273
31.92,0.0211081313928833
31.93,0.0210008270431693
31.94,0.0208942231405861
31.95,0.0207883164608973
31.96,0.0206831037432953
31.97,0.0205785816921616
31.98,0.0204747469787354
31.99,0.0203715962427592
32,0.0202691260941165
32.01,0.0201673331143837
32.02,0.0200662138583276
32.03,0.019965764855447
32.04,0.0198659826113916
32.05,0.0197668636093719
32.06,0.0196684043115263
32.07,0.0195706011603016
32.08,0.019473450579698
32.09,0.0193769489765946
32.1,0.0192810927419333
32.11,0.0191858782519428
32.12,0.0190913018693163
32.13,0.0189973599443257
32.14,0.018904048815935
