"Freq [GHz]","AbsorbanceTM []"
30,0.00316398066063872
30.01,0.00315560792048997
30.02,0.00314742100541565
30.03,0.00313941701878806
30.04,0.00313159309098765
30.05,0.00312394637923952
30.06,0.0031164740675248
30.07,0.0031091733663956
30.08,0.0031020415128985
30.09,0.00309507577043222
30.1,0.00308827342859941
30.11,0.00308163180309673
30.12,0.00307514823556398
30.13,0.00306882009347376
30.14,0.00306264477001505
30.15,0.00305661968391646
30.16,0.00305074227933599
30.17,0.00304501002576751
30.18,0.00303942041785599
30.19,0.00303397097527613
30.2,0.00302865924263396
30.21,0.00302348278930475
30.22,0.00301843920931766
30.23,0.00301352612121253
30.24,0.00300874116788785
30.25,0.00300408201653179
30.26,0.00299954635842226
30.27,0.00299513190882816
30.28,0.00299083640689812
30.29,0.00298665761546102
30.3,0.00298259332096162
30.31,0.00297864133329917
30.32,0.00297479948568047
30.33,0.00297106563450789
30.34,0.00296743765926288
30.35,0.00296391346233504
30.36,0.00296049096890239
30.37,0.002957168126827
30.38,0.00295394290646567
30.39,0.00295081330060887
30.4,0.00294777732427232
30.41,0.00294483301464155
30.42,0.00294197843086563
30.43,0.00293921165397315
30.44,0.0029365307867274
30.45,0.00293393395350339
30.46,0.00293141930012686
30.47,0.00292898499376715
30.48,0.00292662922279641
30.49,0.00292435019667936
30.5,0.00292214614580033
30.51,0.00292001532134278
30.52,0.00291795599521383
30.53,0.00291596645982195
30.54,0.00291404502801063
30.55,0.00291219003289767
30.56,0.00291039982778352
30.57,0.0029086727859543
30.58,0.00290700730061144
30.59,0.00290540178471133
30.6,0.00290385467083776
30.61,0.00290236441107095
30.62,0.00290092947688592
30.63,0.00289954835897732
30.64,0.00289821956714675
30.65,0.00289694163020759
30.66,0.00289571309579506
30.67,0.00289453253029193
30.68,0.00289339851865023
30.69,0.00289230966431575
30.7,0.00289126458906219
30.71,0.002890261932875
30.72,0.00288930035382218
30.73,0.00288837852792034
30.74,0.00288749514902031
30.75,0.00288664892868962
30.76,0.00288583859604052
30.77,0.002885062897657
30.78,0.00288432059743293
30.79,0.00288361047645413
30.8,0.00288293133289563
30.81,0.0028822819818517
30.82,0.00288166125526734
30.83,0.00288106800174459
30.84,0.00288050108648952
30.85,0.00287995939113905
30.86,0.00287944181364308
30.87,0.0028789472681815
30.88,0.00287847468497116
30.89,0.00287802301021423
30.9,0.00287759120591435
30.91,0.00287717824981071
30.92,0.0028767831352029
30.93,0.00287640487086849
30.94,0.00287604248092976
30.95,0.00287569500473583
30.96,0.00287536149671175
30.97,0.00287504102628655
30.98,0.00287473267773986
30.99,0.0028744355501098
31,0.0028741487570324
31.01,0.00287387142665441
31.02,0.0028736027015388
31.03,0.00287334173846132
31.04,0.00287308770839989
31.05,0.00287283979632269
31.06,0.00287259720114363
31.07,0.00287235913555306
31.08,0.00287212482594446
31.09,0.00287189351226547
31.1,0.0028716644479102
31.11,0.00287143689962654
31.12,0.0028712101473648
31.13,0.00287098348420389
31.14,0.00287075621619182
31.15,0.0028705276622798
31.16,0.00287029715417941
31.17,0.00287006403624068
31.18,0.00286982766538935
31.19,0.00286958741094578
31.2,0.00286934265457994
31.21,0.00286909279015468
31.22,0.00286883722361708
31.23,0.00286857537295071
31.24,0.00286830666795979
31.25,0.00286803055025397
31.26,0.00286774647308963
31.27,0.00286745390128385
31.28,0.00286715231108559
31.29,0.00286684119009817
31.3,0.00286652003712651
31.31,0.00286618836212793
31.32,0.00286584568604831
31.33,0.00286549154077143
31.34,0.00286512546896811
31.35,0.00286474702402306
31.36,0.00286435576989796
31.37,0.00286395128106154
31.38,0.00286353314236187
31.39,0.00286310094894948
31.4,0.00286265430613097
31.41,0.00286219282930911
31.42,0.00286171614387276
31.43,0.00286122388508037
31.44,0.00286071569795521
31.45,0.00286019123720738
31.46,0.00285965016713252
31.47,0.00285909216147973
31.48,0.00285851690340699
31.49,0.0028579240853206
31.5,0.00285731340881845
31.51,0.00285668458458943
31.52,0.00285603733230144
31.53,0.00285537138051517
31.54,0.00285468646658649
31.55,0.0028539823365511
31.56,0.00285325874506925
31.57,0.00285251545530685
31.58,0.00285175223882217
31.59,0.00285096887551928
31.6,0.002850165153502
31.61,0.00284934086903399
31.62,0.00284849582638147
31.63,0.00284762983780618
31.64,0.00284674272337759
31.65,0.00284583431097774
31.66,0.00284490443611496
31.67,0.00284395294192497
31.68,0.00284297967901892
31.69,0.00284198450540385
31.7,0.00284096728642347
31.71,0.00283992789463505
31.72,0.00283886620975771
31.73,0.00283778211853747
31.74,0.00283667551469236
31.75,0.00283554629885263
31.76,0.00283439437838939
31.77,0.0028332196674381
31.78,0.00283202208670807
31.79,0.00283080156349635
31.8,0.00282955803151097
31.81,0.00282829143087582
31.82,0.0028270017079568
31.83,0.00282568881536815
31.84,0.00282435271182768
31.85,0.00282299336209735
31.86,0.00282161073691423
31.87,0.00282020481287337
31.88,0.00281877557239318
31.89,0.00281732300360571
31.9,0.00281584710027882
31.91,0.00281434786175272
31.92,0.00281282529285676
31.93,0.00281127940381076
31.94,0.00280971021017873
31.95,0.00280811773277179
31.96,0.00280650199757559
31.97,0.00280486303570038
31.98,0.00280320088324526
31.99,0.00280151558127573
32,0.00279980717575345
32.01,0.00279807571741608
32.02,0.00279632126173868
32.03,0.00279454386884359
32.04,0.00279274360345616
32.05,0.00279092053480601
32.06,0.00278907473654022
32.07,0.0027872062867067
32.08,0.00278531526763237
32.09,0.00278340176586267
32.1,0.00278146587213501
32.11,0.00277950768122914
32.12,0.00277752729199143
32.13,0.00277552480717613
