"angle [deg]","Freq [GHz]","AbsorbanceTM []","AbsorbanceTE []"
20,75.21,0.00232788675414319,0.00219125954313881
20,75.24,0.00233716292262953,0.00219683823896488
20,75.27,0.00234656975216052,0.00220250807185984
20,75.3,0.00235614562680775,0.00220828590014743
20,75.33,0.00236591972708389,0.00221418483204627
20,75.36,0.00237591522470226,0.0022202157820419
20,75.39,0.00238615161545508,0.00222638863003533
20,75.42,0.00239664643790038,0.00223271309954687
20,75.45,0.00240741655455379,0.00223919944048312
20,75.48,0.00241847912200766,0.00224585897950513
20,75.51,0.00242985234275772,0.00225270458678828
20,75.54,0.00244155606667951,0.00225975109709298
20,75.57,0.00245361229412022,0.00226701571732091
20,75.6,0.0024660456196679,0.00227451844779158
20,75.63,0.00247888364906956,0.00228228254428009
20,75.66,0.00249215741574316,0.00229033504764498
20,75.69,0.00250590182044208,0.00229870741062177
20,75.72,0.00252015611707301,0.00230743625691543
20,75.75,0.00253496446746482,0.00231656431484273
20,75.78,0.0025503765907634,0.00232614157983302
20,75.81,0.00256644853653354,0.00233622677578416
20,75.84,0.00258324361740891,0.0023468892088192
20,75.87,0.0026008335457639,0.00235821113927548
20,75.9,0.00261929983149622,0.00237029084423201
20,75.93,0.00263873551660587,0.00238324661081346
20,75.96,0.00265924734669787,0.00239722199797665
20,75.99,0.00268095851616756,0.00241239285104211
20,76.02,0.00270401217569793,0.00242897677332554
20,76.05,0.00272857596661791,0.00244724609749003
20,76.08,0.00275484795990899,0.00246754592989384
20,76.11,0.00278306454909993,0.00249031969156321
20,76.14,0.00281351111191386,0.00251614597674354
20,76.17,0.00284653667531776,0.00254579290798085
20,76.2,0.00288257450157636,0.00258030027188261
20,76.23,0.00292217165171738,0.00262110711156871
20,76.26,0.00296603254603522,0.00267025629371254
20,76.29,0.00301508504210024,0.00273073466235074
20,76.32,0.00307058405120719,0.0028070632318119
20,76.35,0.00313428033824337,0.00290637409802907
20,76.38,0.00320870799430295,0.00304049818510466
20,76.41,0.00329770033695309,0.00323032530562917
20,76.44,0.00340737582527473,0.00351580535652751
20,76.47,0.00354817339355162,0.00398187769638558
20,76.5,0.00373948487896603,0.00483797469082115
20,76.53,0.00402164220162349,0.00673019470205805
20,76.56,0.00449299770049016,0.0125966014607454
20,76.59,0.00545986515538255,0.0557045031928167
20,76.62,0.00836246286744313,0.218097781918282
20,76.65,0.0314237589544105,0.0161033704441762
20,76.68,0.0604945396951289,0.00643445670004383
20,76.71,0.00699149959583001,0.0041828992063806
20,76.74,0.00446458239461711,0.00332460864516038
20,76.77,0.00403216632665193,0.0029731323643809
20,76.8,0.00401147277004477,0.00277858487271176
20,76.83,0.00413821933249747,0.00267124196344315
20,76.86,0.00435094855344076,0.00261137856285598
20,76.89,0.00463987308481095,0.00257978855538576
20,76.92,0.00501722500339896,0.00256655080501966
20,76.95,0.0055130688868491,0.00256634578429893
20,76.98,0.00618168849323741,0.00257636413782436
20,77.01,0.00711990548916419,0.00259532697668408
20,77.04,0.00851049060197595,0.0026230400737195
20,77.07,0.0107328203170031,0.00266025258470981
20,77.1,0.0146899813285093,0.00270875755010602
20,77.13,0.0230182579559445,0.00277183184370322
20,77.16,0.0464858158340929,0.0028557039356788
20,77.19,0.17016904924199,0.00297986997533317
20,77.22,0.645922147202339,0.003189018645394
20,77.25,0.0717854375732757,0.00331800087071243
20,77.28,0.02172092637033,0.00362264987183281
20,77.31,0.0105432134715348,0.00412259193967091
20,77.34,0.00665357260286203,0.00501822144274344
20,77.37,0.0050115969635417,0.00689379632653397
20,77.4,0.00428872996781304,0.0120513146031572
20,77.43,0.00403387414606193,0.037906664490402
20,77.46,0.00408080502431485,0.874940110051683
20,77.49,0.00438804528715098,0.0359161543815596
20,77.52,0.00500145589742973,0.010457608642275
20,77.55,0.0060831704368115,0.00577309317137464
20,77.58,0.00804962795307873,0.00418149661925349
20,77.61,0.0120854803526158,0.00347258805904338
20,77.64,0.0226644042819528,0.00310664815789663
20,77.67,0.0704871917178885,0.00290221261793677
20,77.7,0.961660116044083,0.0027866532404085
20,77.73,0.0665749645743178,0.00273055419469925
20,77.76,0.0151330522315749,0.00273201439772253
20,77.79,0.00647627777247028,0.00284215487673223
20,77.82,0.00395576747627846,0.0034857370151905
20,77.85,0.00328857217291278,0.11614360908083
20,77.88,0.00367308633512597,0.00333414115435748
20,77.91,0.0053485955592637,0.00260300806187785
20,77.94,0.00993213672789317,0.00249056685472837
20,77.97,0.0245485962569508,0.00245250416352716
20,78,0.0982054563595073,0.00242984715661509
30,75,0.00522076203359223,0.00258424125276435
30,75.03,0.00462733510836755,0.00259773946537645
30,75.06,0.00420761265830183,0.00263254068116903
30,75.09,0.00390335588110879,0.00268689332091543
30,75.12,0.00367907257332856,0.00276319006629722
30,75.15,0.00351235665469107,0.002868260146209
30,75.18,0.00338880054749635,0.0030156644232584
30,75.21,0.00329926903086974,0.00323166298673527
30,75.24,0.00323857831993446,0.00357045410544177
30,75.27,0.00320535160375013,0.00415812059163456
30,75.3,0.00320379588826425,0.00534856717743426
30,75.33,0.00325201861017332,0.00849929964739604
30,75.36,0.00344081266643903,0.0234800085048945
30,75.39,0.00816726410851032,0.755138312225978
30,75.42,0.00454451182285176,0.0230020708443757
30,75.45,0.0204904143607813,0.00675265134346936
30,75.48,0.00701106280506925,0.00400429801686164
30,75.51,0.00326513228631253,0.00312930385326415
30,75.54,0.00293302335380807,0.00276194737604796
30,75.57,0.00286492435949015,0.00258342333579253
30,75.6,0.00285604117968774,0.00248966943351558
30,75.63,0.0028687827311128,0.00243898042646762
30,75.66,0.00289315700804049,0.00241224172556709
30,75.69,0.00292629452019022,0.00239981924290678
30,75.72,0.00296784195113109,0.0023965136876386
30,75.75,0.00301870078661393,0.00239938605089507
30,75.78,0.00308072741780419,0.00240673760044929
30,75.81,0.00315682935975747,0.00241760156675241
30,75.84,0.00325134848819031,0.00243148216369482
30,75.87,0.0033708093822139,0.00244822535197409
30,75.9,0.00352529193663664,0.00246797122768772
30,75.93,0.00373102165474382,0.00249117283539113
30,75.96,0.00401555706292434,0.00251869495942736
30,75.99,0.00442904914368691,0.00255205153163363
30,76.02,0.00507137246742273,0.00259395335104207
30,76.05,0.0061672537025772,0.0026497101407893
30,76.08,0.00831952735235919,0.00273160719848031
30,76.11,0.0136704283785976,0.00287777467510797
30,76.14,0.0352711664579026,0.00329806515255104
30,76.17,0.391632155299984,0.00884439039786689
30,76.2,0.0543879207277601,0.00383779542611473
30,76.23,0.0120073950909295,0.00357821272383019
30,76.26,0.00575774347179137,0.00431178248885788
30,76.29,0.00389564798642106,0.00719417391028665
30,76.32,0.00318020715293044,0.0512806791468728
30,76.35,0.0030086287048906,0.0196978805088239
30,76.38,0.0163367667714693,0.00480594816123681
30,76.41,0.00265941157269267,0.146215865008515
30,76.44,0.00235642270417846,0.00259554411387553
30,76.47,0.00229767538650372,0.0024471396514727
30,76.5,0.00227402932206988,0.00240410189587748
30,76.53,0.00226398516628645,0.00238977822987418
30,76.56,0.00226115618816936,0.00238683061852429
30,76.59,0.00226264520474095,0.00238815010210092
30,76.62,0.00226686258168585,0.0023892889972239
30,76.65,0.0022728498052661,0.00238552436542683
30,76.68,0.00227999739874352,0.00237425528386936
30,76.71,0.0022879046823483,0.00237737234060742
30,76.74,0.00229630224145272,0.00240716510833439
30,76.77,0.00230500605902906,0.00243371648929358
30,76.8,0.00231388909533448,0.00245238572375606
30,76.83,0.00232286307309371,0.00246682942256171
30,76.86,0.00233186649645301,0.00247915629924822
30,76.89,0.00234085660494887,0.00249032054195353
30,76.92,0.00234980387728645,0.00250077107861524
30,76.95,0.00235868822329421,0.00251073742818142
30,76.98,0.00236749631409272,0.00252034760120035
30,77.01,0.00237621969165402,0.00252967916585267
30,77.04,0.00238485341942696,0.00253878289766551
30,77.07,0.00239339511310555,0.00254769447238923
30,77.1,0.00240184424107559,0.00255644060372373
30,77.13,0.00241020161836369,0.00256504244524547
30,77.16,0.00241846904000509,0.00257351757190472
30,77.19,0.00242664901621181,0.00258188118900438
30,77.22,0.00243474458180593,0.00259014690233317
30,77.25,0.00244275916027614,0.00259832722921882
30,77.28,0.002450696468552,0.0026064339513574
30,77.31,0.00245856045143034,0.00261447836701212
30,77.34,0.00246635523852712,0.00262247147788575
30,77.37,0.00247408511757841,0.00263042413164027
30,77.4,0.0024817545203607,0.00263834713411149
30,77.43,0.00248936801732591,0.00264625133928631
30,77.46,0.00249693031941856,0.0026541477237878
30,77.49,0.00250444628462909,0.00266204744918463
30,77.52,0.00251192092807873,0.0026699619150935
30,77.55,0.00251935943492554,0.00267790280535518
30,77.58,0.00252676717484746,0.00268588212827292
30,77.61,0.00253414971781041,0.0026939122522901
30,77.64,0.00254151285063731,0.00270200593784775
30,77.67,0.00254886259398768,0.00271017636601267
30,77.7,0.00255620521944122,0.00271843716429099
30,77.73,0.00256354726660013,0.00272680243012324
30,77.76,0.00257089556002021,0.00273528675229817
30,77.79,0.00257825722592764,0.00274390523061108
30,77.82,0.00258563970842407,0.00275267349373942
30,77.85,0.00259305078537997,0.00276160771574041
30,77.88,0.00260049858391187,0.00277072463127981
30,77.91,0.00260799159522118,0.00278004154945855
30,77.94,0.00261553868907938,0.0027895763666812
30,77.97,0.0026231491276465,0.00279934757831479
30,78,0.00263083257890528,0.00280937428950701
40,75,0.00228634204634515,0.00223249328378816
40,75.03,0.00229334507429191,0.00223903791390967
40,75.06,0.00230072335471598,0.00224583320923344
40,75.09,0.00230848727997746,0.00225279886952856
40,75.12,0.00231669923335509,0.0022598840959146
40,75.15,0.00232548121820664,0.0022670597905543
40,75.18,0.00233503411601055,0.00227431285691371
40,75.21,0.00234567660155727,0.00228164219361504
40,75.24,0.00235792139222979,0.00228905616017949
40,75.27,0.00237262981447284,0.00229657155077356
40,75.3,0.00239134823312892,0.00230421461359043
40,75.33,0.00241712077829881,0.0023120259745848
40,75.36,0.00245676101523362,0.0023200756862829
40,75.39,0.00252869926590127,0.00232851308486337
40,75.42,0.00270103147896272,0.00233778725035849
40,75.45,0.00345429117659324,0.00235047577133329
40,75.48,0.244496860516097,0.00318431098826188
40,75.51,0.00305816361395272,0.002357454781303
40,75.54,0.00244329552405442,0.00236673867078518
40,75.57,0.00236399198458603,0.00237648177367578
40,75.6,0.00234792894596147,0.00238640517114852
40,75.63,0.0023467891648723,0.00239664088391944
40,75.66,0.00235033273638596,0.00240730065509576
40,75.69,0.00235555448548097,0.00241849257110882
40,75.72,0.00236139618307207,0.00243033737946963
40,75.75,0.00236744334915739,0.00244298162692336
40,75.78,0.00237352505723543,0.00245661193070146
40,75.81,0.00237957147210177,0.00247147392288249
40,75.84,0.00238555761130665,0.00248790009107913
40,75.87,0.00239147954651964,0.00250635319414938
40,75.9,0.00239734402998126,0.00252749724197865
40,75.93,0.00240316425595777,0.00255231920305499
40,75.96,0.00240895894102355,0.00258234925891243
40,75.99,0.00241475399697533,0.00262008593346319
40,76.02,0.00242058771267839,0.00266988478097996
40,76.05,0.00242652323509496,0.00274001561894521
40,76.08,0.00243268061260093,0.00284811861766443
40,76.11,0.00243933414610675,0.00303873960867451
40,76.14,0.00244730361727108,0.00345922534260967
40,76.17,0.0024606059650838,0.0049301942532074
40,76.2,0.00259046024174525,0.0364299960938045
40,76.23,0.00245174728545128,0.00568794742384915
40,76.26,0.00245555612445814,0.00261473690731717
40,76.29,0.00246220991093793,0.00236585903263387
40,76.32,0.00246838645057579,0.00233365330537127
40,76.35,0.00247427338730832,0.0023407776833706
40,76.38,0.00248000135184756,0.00235681434778257
40,76.41,0.00248564089506154,0.00237443379666935
40,76.44,0.00249123247787086,0.00239163084152771
40,76.47,0.00249680115593998,0.00240789662346419
40,76.5,0.00250236352792876,0.00242318300659827
40,76.53,0.00250793120669768,0.00243758155015383
40,76.56,0.0025135126609056,0.00245121648469293
40,76.59,0.00251911424640072,0.0024642087232587
40,76.62,0.00252474081142384,0.00247666493345522
40,76.65,0.00253039606702765,0.00248867561640065
40,76.68,0.00253608282270346,0.00250031628180414
40,76.71,0.00254180314248287,0.00251164949320792
40,76.74,0.00254755845341126,0.00252272696014522
40,76.77,0.00255334962493003,0.00253359140067833
40,76.8,0.00255917703146991,0.00254427811169555
40,76.83,0.00256504060533336,0.00255481626212273
40,76.86,0.00257093988523172,0.00256522994971331
40,76.89,0.00257687406364993,0.00257553906495511
40,76.92,0.00258284203582104,0.00258576000198785
40,76.95,0.00258884245180235,0.00259590624951722
40,76.98,0.00259487377310519,0.00260598888884367
40,77.01,0.00260093433534825,0.00261601702104841
40,77.04,0.00260702241710797,0.00262599813982078
40,77.07,0.00261313631649263,0.00263593846436794
40,77.1,0.00261927443564136,0.00264584324280159
40,77.13,0.00262543537373394,0.00265571703474521
40,77.16,0.00263161802943157,0.00266556398049345
40,77.19,0.00263782171286886,0.00267538806206702
40,77.22,0.00264404626782078,0.00268519336094664
40,77.25,0.00265029220462865,0.00269498431647786
40,77.28,0.00265656084411625,0.00270476598794844
40,77.31,0.00266285447326964,0.0027145443234301
40,77.34,0.00266917651262721,0.00272432643723242
40,77.37,0.00267553169635493,0.00273412089855807
40,77.4,0.00268192626504893,0.00274393803280204
40,77.43,0.00268836817196594,0.00275379023735123
40,77.46,0.00269486730281154,0.00276369231305507
40,77.49,0.00270143570983183,0.00277366181303562
40,77.52,0.0027080878604685,0.0027837194099013
40,77.55,0.00271484090101348,0.00279388928253088
40,77.58,0.00272171493571038,0.0028041995235597
40,77.61,0.00272873332186196,0.00281468256874196
40,77.64,0.0027359229810876,0.00282537564892238
40,77.67,0.00274331472759115,0.00283632126602695
40,77.7,0.00275094361338524,0.00284756769354388
40,77.73,0.00275884929139436,0.00285916950292442
40,77.76,0.00276707639646234,0.0028711881164285
40,77.79,0.00277567494509823,0.00288369238771258
40,77.82,0.00278470075392834,0.00289675921061094
40,77.85,0.00279421587780215,0.00291047415750223
40,77.88,0.0028042890676433,0.00292493214783418
40,77.91,0.00281499624844683,0.00294023814762079
40,77.94,0.00282642101824471,0.00295650790120205
40,77.97,0.00283865516789572,0.00297386869555416
40,78,0.00285179922264889,0.00299246015852894
